Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
11943,4.00,160.00,6.24,12.45
11953,4.00,140.00,6.37,12.42
11962,4.00,140.00,6.25,12.48
11972,4.00,120.00,6.27,12.43
11982,4.00,120.00,6.22,12.48
11993,4.00,120.00,6.25,12.46
12002,4.00,140.00,6.24,12.43
12012,4.00,160.00,6.28,12.45
12022,4.00,160.00,6.25,12.44
12033,4.00,140.00,6.29,12.45
12044,4.00,160.00,6.28,12.44
12054,4.00,140.00,6.37,12.44
12063,4.00,120.00,6.29,12.48
12072,4.00,120.00,6.28,12.45
12082,4.00,120.00,6.24,12.46
12091,4.00,120.00,6.27,12.45
12102,4.00,120.00,6.24,12.46
12113,4.00,140.00,6.38,12.42
12122,4.00,140.00,6.32,12.46
12132,4.00,140.00,6.33,12.44
12141,4.00,120.00,6.37,12.43
12151,4.00,120.00,6.39,12.43
12161,4.00,100.00,6.46,12.41
12172,4.00,80.00,6.52,12.40
12181,4.00,100.00,6.55,12.42
12190,4.00,80.00,6.63,12.40
12201,4.00,80.00,6.63,12.40
12210,4.00,80.00,6.72,12.38
12220,4.00,80.00,6.78,12.37
12230,4.00,60.00,6.85,12.38
12240,4.00,60.00,6.90,12.37
12250,4.00,80.00,6.97,12.36
12260,4.00,80.00,7.08,12.32
12271,4.00,60.00,7.19,12.32
12280,4.00,80.00,7.28,12.33
12289,4.00,80.00,7.28,12.33
12299,4.00,80.00,7.29,12.33
12309,4.00,60.00,7.37,12.31
12319,4.00,60.00,7.33,12.36
12330,4.00,60.00,7.29,12.33
12340,4.00,60.00,7.35,12.30
12350,4.00,40.00,7.47,12.28
12360,4.00,60.00,7.59,12.30
12369,4.00,60.00,7.55,12.30
12379,4.00,60.00,7.58,12.30
12389,4.00,60.00,7.58,12.25
12400,4.00,80.00,7.64,12.28
12409,4.00,80.00,7.77,12.28
12419,4.00,100.00,7.77,12.25
12429,4.00,100.00,7.81,12.24
12438,4.00,80.00,7.91,12.25
12449,4.00,80.00,7.97,12.28
12460,4.00,80.00,7.93,12.21
12470,4.00,80.00,7.96,12.28
12479,4.00,80.00,7.90,12.27
12490,4.00,120.00,7.89,12.26
12499,4.00,100.00,7.89,12.27
12511,4.00,120.00,7.88,12.29
12526,4.00,120.00,7.76,12.31
12535,4.00,120.00,7.70,12.29
12545,4.00,160.00,7.71,12.28
12554,4.00,140.00,7.72,12.30
12564,4.00,160.00,7.74,12.28
12574,4.00,180.00,7.66,12.31
12583,4.00,180.00,7.59,12.31
12593,4.00,180.00,7.59,12.30
12602,4.00,200.00,7.53,12.31
12613,4.00,200.00,7.39,12.33
12622,4.00,200.00,7.32,12.35
12632,4.00,200.00,7.28,12.33
12642,4.00,200.00,7.16,12.35
12652,4.00,220.00,7.07,12.38
12662,4.00,220.00,6.88,12.41
12672,4.00,220.00,6.79,12.41
12682,4.00,240.00,6.73,12.42
12692,4.00,240.00,6.69,12.41
12702,4.00,240.00,6.62,12.41
12711,4.00,240.00,6.63,12.38
12721,4.00,260.00,6.55,12.43
12731,4.00,240.00,6.47,12.43
12741,4.00,240.00,6.46,12.43
12751,4.00,220.00,6.47,12.39
12761,4.00,220.00,6.37,12.44
12771,4.00,200.00,6.30,12.47
12782,4.00,200.00,6.25,12.46
12792,4.00,220.00,6.24,12.44
12802,4.00,220.00,6.25,12.42
12811,4.00,220.00,6.24,12.42
12821,4.00,220.00,6.20,12.49
12830,4.00,240.00,6.16,12.46
12841,4.00,220.00,6.15,12.42
12850,4.00,200.00,6.15,12.49
12860,4.00,200.00,6.12,12.45
12871,4.00,200.00,6.06,12.45
12882,4.00,180.00,6.02,12.48
12892,4.00,180.00,6.05,12.46
12901,4.00,200.00,6.03,12.45
12911,4.00,200.00,5.90,12.52
12921,4.00,180.00,5.90,12.46
12932,4.00,180.00,5.82,12.51
12941,4.00,160.00,5.85,12.47
12951,4.00,140.00,5.81,12.50
12961,4.00,140.00,5.84,12.48
12970,4.00,160.00,5.80,12.47
12980,4.00,140.00,5.84,12.49
12990,4.00,140.00,5.84,12.46
12999,4.00,160.00,5.82,12.49
13010,4.00,160.00,5.86,12.45
13020,4.00,140.00,5.89,12.46
13031,4.00,140.00,5.98,12.50
13041,4.00,120.00,5.92,12.46
13052,4.00,100.00,6.05,12.42
13061,4.00,100.00,6.10,12.45
13070,4.00,100.00,6.20,12.42
13081,4.00,100.00,6.20,12.45
13090,4.00,120.00,6.36,12.39
13101,4.00,140.00,6.38,12.42
13110,4.00,100.00,6.39,12.42
13122,4.00,100.00,6.37,12.42
13132,4.00,80.00,6.43,12.39
13141,4.00,40.00,6.66,12.34
13151,4.00,40.00,6.70,12.39
13161,4.00,60.00,6.63,12.41
13170,4.00,60.00,6.75,12.35
13180,4.00,80.00,6.87,12.35
13190,4.00,100.00,6.81,12.38
13200,4.00,80.00,6.87,12.35
13210,4.00,60.00,6.90,12.36
13221,4.00,40.00,6.93,12.35
13230,4.00,20.00,6.93,12.35
13240,4.00,0.00,6.98,12.38
13249,4.00,20.00,6.95,12.32
13259,4.00,20.00,7.02,12.34
13270,4.00,60.00,7.09,12.35
13280,4.00,60.00,7.07,12.27
13288,4.00,80.00,7.22,12.27
13297,4.00,80.00,7.47,12.24
13308,4.00,60.00,7.69,12.25
13318,4.00,60.00,7.72,12.28
13327,4.00,60.00,7.63,12.30
13339,4.00,40.00,7.68,12.24
13348,4.00,60.00,7.94,12.21
13358,4.00,80.00,7.94,12.26
13367,4.00,80.00,7.84,12.25
13377,4.00,80.00,7.93,12.25
13387,4.00,100.00,7.84,12.29
13397,4.00,100.00,7.94,12.23
13408,4.00,100.00,7.84,12.30
13418,4.00,120.00,7.77,12.25
13428,4.00,120.00,7.77,12.28
13438,4.00,120.00,7.75,12.25
13448,4.00,140.00,7.76,12.29
13458,4.00,140.00,7.81,12.26
13467,4.00,140.00,7.69,12.28
13477,4.00,160.00,7.69,12.30
13487,4.00,180.00,7.63,12.25
13496,4.00,160.00,7.52,12.33
13506,4.00,180.00,7.53,12.30
13516,4.00,180.00,7.51,12.28
13528,4.00,180.00,7.34,12.32
13540,4.00,180.00,7.26,12.35
13551,4.00,200.00,7.22,12.33
13560,4.00,200.00,7.21,12.30
13569,4.00,200.00,7.16,12.37
13578,4.00,200.00,7.12,12.35
13588,4.00,200.00,7.04,12.36
13597,4.00,200.00,6.98,12.32
13606,4.00,200.00,6.86,12.39
13616,4.00,200.00,6.81,12.38
13627,4.00,200.00,6.76,12.38
13637,4.00,200.00,6.70,12.37
13647,4.00,220.00,6.71,12.37
13656,4.00,220.00,6.70,12.40
13667,4.00,220.00,6.72,12.38
13677,4.00,220.00,6.72,12.38
13686,4.00,220.00,6.65,12.38
13697,4.00,200.00,6.59,12.39
13706,4.00,200.00,6.56,12.40
13716,4.00,200.00,6.55,12.39
13727,4.00,180.00,6.53,12.41
13736,4.00,180.00,6.54,12.38
13746,4.00,180.00,6.46,12.42
13756,4.00,180.00,6.44,12.41
13766,4.00,200.00,6.44,12.41
13776,4.00,200.00,6.42,12.42
13786,4.00,200.00,6.41,12.41
13798,4.00,200.00,6.43,12.42
13809,4.00,200.00,6.41,12.38
13818,4.00,180.00,6.43,12.41
13828,4.00,200.00,6.43,12.40
13837,4.00,200.00,6.38,12.42
13848,4.00,180.00,6.31,12.43
13858,4.00,180.00,6.24,12.43
13867,4.00,160.00,6.20,12.43
13878,4.00,160.00,6.19,12.44
13888,4.00,160.00,6.19,12.42
13899,4.00,180.00,6.18,12.45
13909,4.00,180.00,6.14,12.44
13918,4.00,180.00,6.11,12.44
13928,4.00,180.00,6.14,12.44
13937,4.00,180.00,6.02,12.46
13946,4.00,160.00,6.02,12.45
13958,4.00,140.00,5.97,12.45
13967,4.00,140.00,6.08,12.43
13977,4.00,140.00,6.08,12.41
13987,4.00,140.00,6.14,12.44
13997,4.00,140.00,6.16,12.41
14007,4.00,160.00,6.20,12.43
14017,4.00,160.00,6.17,12.44
14027,4.00,140.00,6.20,12.42
14037,4.00,120.00,6.24,12.42
14048,4.00,120.00,6.19,12.42
14057,4.00,100.00,6.26,12.40
14067,4.00,100.00,6.23,12.44
14077,4.00,100.00,6.27,12.42
14088,4.00,100.00,6.29,12.42
14098,4.00,120.00,6.31,12.40
14108,4.00,100.00,6.54,12.33
14118,4.00,100.00,6.67,12.36
14129,4.00,100.00,6.69,12.37
14138,4.00,80.00,6.69,12.37
14148,4.00,60.00,6.81,12.33
14159,4.00,60.00,6.92,12.33
14169,4.00,60.00,6.87,12.36
14179,4.00,60.00,6.82,12.36
14189,4.00,60.00,6.76,12.38
14199,4.00,60.00,6.72,12.38
14208,4.00,60.00,6.81,12.32
14218,4.00,40.00,7.02,12.29
14229,4.00,40.00,7.06,12.34
14238,4.00,60.00,7.03,12.33
14248,4.00,40.00,7.11,12.31
14258,4.00,40.00,7.16,12.31
14269,4.00,40.00,7.13,12.32
14278,4.00,20.00,7.14,12.32
14288,4.00,20.00,7.26,12.27
14297,4.00,20.00,7.51,12.24
14306,4.00,40.00,7.60,12.26
14315,4.00,60.00,7.68,12.24
14326,4.00,80.00,7.86,12.19
14335,4.00,60.00,7.99,12.21
14345,4.00,80.00,8.02,12.23
14355,4.00,60.00,7.97,12.24
14364,4.00,60.00,7.89,12.26
14375,4.00,40.00,8.03,12.20
14384,4.00,60.00,7.92,12.28
14394,4.00,80.00,7.84,12.24
14405,4.00,100.00,7.81,12.25
14415,4.00,100.00,7.82,12.23
14424,4.00,120.00,7.96,12.21
14434,4.00,120.00,7.90,12.27
14443,4.00,100.00,7.79,12.24
14453,4.00,100.00,7.95,12.20
14464,4.00,100.00,7.94,12.24
14474,4.00,100.00,8.03,12.21
14484,4.00,120.00,8.00,12.19
14493,4.00,140.00,8.03,12.24
14503,4.00,160.00,8.03,12.21
14514,4.00,160.00,7.96,12.25
14524,4.00,160.00,7.81,12.27
14537,4.00,140.00,7.90,12.21
14546,4.00,120.00,7.80,12.27
14557,4.00,120.00,7.81,12.27
14569,4.00,140.00,7.80,12.25
14581,4.00,160.00,7.86,12.22
14589,4.00,200.00,7.70,12.30
Start Going Up
21505,4.00,0.00,0.24,13.13
21515,4.00,0.00,0.24,13.13
21524,4.00,0.00,0.24,13.13
21535,4.00,0.00,0.24,13.13
21547,4.00,0.00,0.24,13.13
21559,4.00,0.00,0.25,13.13
21573,4.00,0.00,0.27,13.12
21586,4.00,0.00,0.30,13.12
21597,4.00,0.00,0.30,13.12
21607,4.00,0.00,0.32,13.12
21617,4.00,0.00,0.33,13.12
21627,4.00,0.00,0.34,13.12
21637,4.00,0.00,0.34,13.12
21647,4.00,0.00,0.37,13.11
21656,4.00,20.00,0.39,13.11
21665,4.00,20.00,0.41,13.11
21675,4.00,20.00,0.42,13.11
21685,4.00,40.00,0.42,13.10
21695,4.00,60.00,0.48,13.10
21706,4.00,40.00,0.52,13.09
21716,4.00,60.00,0.55,13.09
21725,4.00,80.00,0.57,13.09
21736,4.00,80.00,0.59,13.08
21745,4.00,80.00,0.59,13.08
21755,4.00,80.00,0.65,13.08
21765,4.00,60.00,0.68,13.07
21774,4.00,60.00,0.72,13.06
21784,4.00,40.00,0.78,13.05
21794,4.00,40.00,0.85,13.05
21805,4.00,40.00,0.89,13.04
21814,4.00,40.00,0.93,13.04
21823,4.00,40.00,0.99,13.03
21833,4.00,60.00,1.06,13.03
21845,4.00,40.00,1.13,13.02
21855,4.00,40.00,1.18,13.01
21864,4.00,40.00,1.24,13.00
21874,4.00,20.00,1.31,12.99
21884,4.00,0.00,1.38,12.99
21892,4.00,20.00,1.45,12.99
21903,4.00,20.00,1.51,12.98
21912,4.00,40.00,1.57,12.97
21921,4.00,40.00,1.65,12.97
21931,4.00,60.00,1.71,12.96
21942,4.00,60.00,1.76,12.96
21951,4.00,60.00,1.87,12.94
21960,4.00,40.00,1.97,12.92
21971,4.00,60.00,2.06,12.91
21981,4.00,60.00,2.15,12.90
21991,4.00,40.00,2.21,12.91
22000,4.00,40.00,2.26,12.90
22010,4.00,40.00,2.37,12.88
22020,4.00,20.00,2.52,12.85
22030,4.00,20.00,2.61,12.86
22040,4.00,20.00,2.67,12.86
22052,4.00,40.00,2.78,12.83
22061,4.00,60.00,2.86,12.83
22074,4.00,60.00,2.95,12.80
22083,4.00,60.00,3.09,12.80
22093,4.00,60.00,3.18,12.80
22104,4.00,60.00,3.26,12.77
22115,4.00,60.00,3.34,12.76
22125,4.00,60.00,3.44,12.76
22134,4.00,40.00,3.51,12.74
22143,4.00,40.00,3.60,12.74
22154,4.00,40.00,3.76,12.73
22164,4.00,40.00,3.86,12.71
22173,4.00,60.00,3.89,12.66
22183,4.00,80.00,4.09,12.66
22192,4.00,100.00,4.24,12.67
22202,4.00,100.00,4.28,12.68
22215,4.00,80.00,4.41,12.64
22228,4.00,60.00,4.63,12.63
22240,4.00,40.00,4.73,12.62
22250,4.00,20.00,4.89,12.59
22260,4.00,40.00,4.94,12.61
22271,4.00,40.00,5.04,12.58
22280,4.00,60.00,5.13,12.58
22290,4.00,80.00,5.29,12.52
22300,4.00,60.00,5.49,12.52
22311,4.00,60.00,5.53,12.54
22320,4.00,60.00,5.62,12.52
22330,4.00,60.00,5.80,12.47
22340,4.00,40.00,6.07,12.42
22350,4.00,60.00,6.26,12.43
22362,4.00,60.00,6.28,12.48
22372,4.00,80.00,6.38,12.42
22382,4.00,80.00,6.56,12.39
22392,4.00,80.00,6.68,12.39
22402,4.00,60.00,6.80,12.38
22412,4.00,60.00,6.97,12.35
22422,4.00,60.00,7.06,12.35
22431,4.00,60.00,7.13,12.35
22441,4.00,80.00,7.30,12.31
22451,4.00,100.00,7.45,12.31
22461,4.00,100.00,7.46,12.33
22470,4.00,100.00,7.64,12.26
22480,4.00,100.00,7.81,12.27
22490,4.00,100.00,7.96,12.21
22499,4.00,120.00,8.17,12.23
22509,4.00,120.00,8.19,12.22
22519,4.00,120.00,8.31,12.23
22528,4.00,140.00,8.34,12.20
22537,4.00,140.00,8.53,12.19
22550,4.00,140.00,8.48,12.20
22561,4.00,160.00,8.46,12.23
22571,4.00,180.00,8.46,12.24
22582,4.00,200.00,8.47,12.24
22592,4.00,240.00,8.54,12.20
22601,4.00,240.00,8.52,12.18
22612,4.00,240.00,8.46,12.21
22623,4.00,240.00,8.46,12.22
22633,4.00,240.00,8.42,12.24
22642,4.00,240.00,8.34,12.24
22652,4.00,280.00,8.29,12.23
22662,4.00,280.00,8.23,12.22
22672,4.00,280.00,8.26,12.21
22681,4.00,300.00,8.34,12.20
22692,4.00,300.00,8.26,12.23
22703,4.00,300.00,8.16,12.27
22712,4.00,320.00,8.07,12.28
22722,4.00,340.00,8.05,12.24
22732,4.00,340.00,7.99,12.27
22741,4.00,360.00,7.90,12.30
22751,4.00,340.00,7.79,12.30
22761,4.00,340.00,7.76,12.28
22771,4.00,320.00,7.73,12.29
22780,4.00,340.00,7.66,12.30
22790,4.00,320.00,7.58,12.31
22800,4.00,340.00,7.54,12.30
22810,4.00,360.00,7.48,12.31
22819,4.00,380.00,7.50,12.31
22828,4.00,380.00,7.40,12.32
22839,4.00,360.00,7.43,12.28
22848,4.00,360.00,7.37,12.33
22857,4.00,360.00,7.33,12.35
22867,4.00,340.00,7.24,12.35
22879,4.00,320.00,7.22,12.32
22889,4.00,340.00,7.16,12.35
22900,4.00,360.00,7.05,12.38
22909,4.00,360.00,7.02,12.35
22919,4.00,360.00,7.04,12.32
22929,4.00,360.00,7.02,12.37
22938,4.00,340.00,6.99,12.37
22949,4.00,340.00,6.94,12.37
22959,4.00,320.00,6.90,12.38
22969,4.00,320.00,6.86,12.38
22979,4.00,340.00,6.86,12.38
22988,4.00,360.00,6.86,12.37
22999,4.00,340.00,6.82,12.39
23009,4.00,340.00,6.85,12.38
23022,4.00,340.00,6.82,12.39
23032,4.00,300.00,6.77,12.41
23043,4.00,280.00,6.73,12.40
23054,4.00,300.00,6.73,12.38
23065,4.00,300.00,6.72,12.37
23081,4.00,300.00,6.67,12.38
23095,4.00,300.00,6.80,12.37
23105,4.00,280.00,6.84,12.38
23116,4.00,260.00,6.84,12.37
23125,4.00,260.00,6.87,12.38
23136,4.00,240.00,6.89,12.37
23147,4.00,260.00,6.94,12.36
23156,4.00,260.00,7.02,12.35
23166,4.00,280.00,7.07,12.34
23176,4.00,280.00,7.15,12.33
23187,4.00,280.00,7.16,12.32
23196,4.00,280.00,7.20,12.31
23208,4.00,260.00,7.22,12.30
23218,4.00,260.00,7.16,12.32
23229,4.00,240.00,7.11,12.32
23240,4.00,260.00,7.08,12.33
23254,4.00,280.00,7.11,12.31
23265,4.00,260.00,7.11,12.35
23275,4.00,280.00,7.11,12.31
23285,4.00,280.00,7.11,12.35
23295,4.00,280.00,7.09,12.33
23305,4.00,280.00,7.09,12.30
23315,4.00,280.00,7.13,12.34
23325,4.00,280.00,7.13,12.36
23335,4.00,280.00,7.04,12.35
23347,4.00,280.00,7.05,12.33
23356,4.00,280.00,7.07,12.31
23366,4.00,300.00,7.01,12.35
23377,4.00,300.00,7.05,12.32
23386,4.00,300.00,7.04,12.34
23399,4.00,280.00,7.08,12.32
23409,4.00,280.00,7.15,12.31
23419,4.00,280.00,7.12,12.33
23428,4.00,280.00,7.07,12.35
23439,4.00,280.00,7.00,12.35
23448,4.00,300.00,7.00,12.35
23458,4.00,300.00,7.01,12.35
23467,4.00,300.00,7.00,12.34
23478,4.00,300.00,7.07,12.34
23487,4.00,280.00,6.98,12.36
23496,4.00,280.00,7.02,12.34
23506,4.00,260.00,7.11,12.32
23516,4.00,260.00,7.07,12.33
23526,4.00,260.00,7.05,12.34
23538,4.00,280.00,7.02,12.35
23547,4.00,260.00,7.06,12.33
23555,4.00,280.00,7.09,12.32
23566,4.00,280.00,7.07,12.33
23577,4.00,260.00,7.13,12.31
23588,4.00,260.00,7.11,12.33
23599,4.00,280.00,7.16,12.31
23609,4.00,260.00,7.20,12.30
23619,4.00,260.00,7.23,12.32
23629,4.00,280.00,7.17,12.34
23641,4.00,260.00,7.09,12.35
23654,4.00,280.00,7.10,12.32
23666,4.00,280.00,7.07,12.34
23676,4.00,280.00,7.08,12.31
23686,4.00,300.00,7.05,12.33
23696,4.00,300.00,7.04,12.33
23706,4.00,300.00,7.07,12.33
23715,4.00,300.00,7.04,12.33
23725,4.00,300.00,7.04,12.35
23734,4.00,300.00,6.99,12.35
23744,4.00,300.00,6.96,12.35
23754,4.00,320.00,6.95,12.39
23764,4.00,320.00,6.90,12.36
23774,4.00,320.00,6.82,12.38
23783,4.00,320.00,6.74,12.37
23793,4.00,300.00,6.74,12.34
23803,4.00,300.00,6.76,12.34
23813,4.00,300.00,6.73,12.36
23823,4.00,300.00,6.68,12.36
23832,4.00,300.00,6.65,12.36
23843,4.00,320.00,6.65,12.37
23852,4.00,300.00,6.69,12.37
23863,4.00,300.00,6.67,12.37
23871,4.00,300.00,6.72,12.36
23881,4.00,280.00,6.71,12.36
23892,4.00,280.00,6.78,12.34
23902,4.00,260.00,6.82,12.36
23914,4.00,260.00,6.80,12.36
23924,4.00,260.00,6.76,12.36
23934,4.00,280.00,6.70,12.35
23944,4.00,280.00,6.72,12.35
23955,4.00,280.00,6.76,12.34
23964,4.00,280.00,6.76,12.31
23976,4.00,260.00,6.83,12.37
23985,4.00,260.00,6.85,12.36
23996,4.00,240.00,6.94,12.32
24005,4.00,240.00,7.07,12.31
24015,4.00,220.00,7.12,12.30
24025,4.00,240.00,7.11,12.30
24035,4.00,220.00,7.11,12.33
24044,4.00,240.00,7.07,12.32
24057,4.00,240.00,7.21,12.31
24066,4.00,240.00,7.29,12.29
24076,4.00,220.00,7.27,12.30
24086,4.00,220.00,7.27,12.31
24095,4.00,200.00,7.32,12.31
24107,4.00,220.00,7.29,12.31
24117,4.00,220.00,7.31,12.29
24127,4.00,220.00,7.33,12.28
24136,4.00,220.00,7.44,12.28
24146,4.00,220.00,7.49,12.28
24156,4.00,220.00,7.49,12.28
24167,4.00,220.00,7.49,12.27
24177,4.00,240.00,7.55,12.26
24187,4.00,240.00,7.59,12.24
24196,4.00,260.00,7.55,12.28
24205,4.00,240.00,7.60,12.22
24216,4.00,260.00,7.66,12.28
24225,4.00,240.00,7.63,12.24
24235,4.00,260.00,7.73,12.20
24245,4.00,260.00,7.73,12.24
24254,4.00,280.00,7.77,12.28
24263,4.00,280.00,7.71,12.28
24275,4.00,300.00,7.55,12.27
24284,4.00,300.00,7.55,12.27
24294,4.00,300.00,7.52,12.29
24304,4.00,300.00,7.43,12.30
24314,4.00,300.00,7.38,12.30
24323,4.00,320.00,7.32,12.29
24333,4.00,320.00,7.30,12.29
24342,4.00,320.00,7.30,12.29
24351,4.00,320.00,7.22,12.32
24361,4.00,340.00,7.08,12.33
24371,4.00,320.00,7.00,12.34
24383,4.00,320.00,6.96,12.35
24393,4.00,320.00,6.89,12.35
24403,4.00,340.00,6.83,12.35
24412,4.00,320.00,6.82,12.34
24425,4.00,320.00,6.84,12.35
24434,4.00,320.00,6.85,12.35
24444,4.00,320.00,6.83,12.35
24455,4.00,300.00,6.83,12.33
24464,4.00,300.00,6.88,12.35
24474,4.00,300.00,6.93,12.34
24484,4.00,300.00,6.95,12.36
24493,4.00,300.00,6.95,12.32
24504,4.00,300.00,6.97,12.32
24513,4.00,280.00,7.03,12.32
24523,4.00,280.00,7.07,12.33
24533,4.00,280.00,7.07,12.33
24543,4.00,280.00,7.04,12.33
24554,4.00,260.00,7.10,12.29
24564,4.00,280.00,7.16,12.29
24576,4.00,260.00,7.20,12.29
24589,4.00,260.00,7.24,12.27
24598,4.00,260.00,7.19,12.30
24610,4.00,260.00,7.20,12.29
24621,4.00,260.00,7.22,12.31
24630,4.00,240.00,7.24,12.32
24641,4.00,240.00,7.23,12.32
24652,4.00,260.00,7.17,12.33
24663,4.00,260.00,7.12,12.32
24673,4.00,260.00,7.11,12.33
24687,4.00,280.00,7.11,12.31
24695,4.00,280.00,7.16,12.30
24705,4.00,260.00,7.13,12.30
24715,4.00,280.00,7.16,12.29
24725,4.00,280.00,7.20,12.29
24734,4.00,260.00,7.20,12.31
24744,4.00,260.00,7.17,12.31
24754,4.00,280.00,7.11,12.32
24764,4.00,280.00,7.04,12.32
24774,4.00,260.00,7.03,12.33
24784,4.00,280.00,7.02,12.32
24794,4.00,280.00,7.04,12.31
24804,4.00,280.00,7.04,12.32
24814,4.00,280.00,7.01,12.31
24824,4.00,280.00,7.03,12.31
24834,4.00,280.00,7.09,12.32
24844,4.00,280.00,7.06,12.33
24856,4.00,280.00,7.00,12.32
24865,4.00,280.00,6.98,12.33
24877,4.00,300.00,6.96,12.34
24889,4.00,300.00,6.91,12.34
24902,4.00,300.00,6.93,12.33
24913,4.00,300.00,6.93,12.31
24922,4.00,280.00,6.92,12.33
24932,4.00,280.00,6.99,12.31
24942,4.00,280.00,6.98,12.33
24953,4.00,280.00,6.94,12.34
24962,4.00,280.00,6.95,12.32
24971,4.00,300.00,6.98,12.31
24982,4.00,280.00,7.00,12.31
24993,4.00,280.00,7.01,12.31
25002,4.00,280.00,7.02,12.32
25011,4.00,280.00,7.05,12.30
25024,4.00,260.00,7.09,12.31
25033,4.00,280.00,7.12,12.31
25045,4.00,280.00,7.09,12.32
25054,4.00,280.00,7.04,12.32
25063,4.00,280.00,7.02,12.33
25075,4.00,280.00,7.02,12.33
25084,4.00,280.00,7.04,12.32
25093,4.00,280.00,7.04,12.32
25103,4.00,280.00,7.02,12.35
25113,4.00,280.00,7.03,12.31
25123,4.00,280.00,7.06,12.31
25132,4.00,280.00,7.07,12.31
25142,4.00,280.00,7.05,12.32
25152,4.00,280.00,6.98,12.34
25163,4.00,260.00,6.98,12.32
25174,4.00,280.00,6.97,12.34
25184,4.00,280.00,6.96,12.33
25194,4.00,280.00,6.94,12.35
25204,4.00,280.00,6.92,12.31
25213,4.00,300.00,6.97,12.31
25224,4.00,280.00,7.02,12.32
25233,4.00,280.00,7.07,12.34
25243,4.00,280.00,7.06,12.35
25253,4.00,280.00,6.99,12.34
25264,4.00,280.00,6.96,12.32
25274,4.00,300.00,6.95,12.32
25283,4.00,300.00,6.97,12.32
25293,4.00,300.00,6.99,12.30
25302,4.00,300.00,6.96,12.32
25313,4.00,280.00,7.02,12.30
25323,4.00,280.00,7.05,12.31
25333,4.00,280.00,7.06,12.31
25343,4.00,280.00,7.01,12.31
25353,4.00,280.00,6.97,12.30
25363,4.00,300.00,6.98,12.30
25372,4.00,300.00,7.01,12.30
25382,4.00,320.00,6.99,12.31
25392,4.00,300.00,7.02,12.31
25401,4.00,300.00,6.99,12.32
25411,4.00,300.00,7.03,12.31
25422,4.00,280.00,7.10,12.31
25432,4.00,260.00,7.09,12.30
25441,4.00,280.00,7.07,12.31
25452,4.00,280.00,7.06,12.30
25463,4.00,260.00,7.08,12.31
25472,4.00,280.00,7.11,12.29
25482,4.00,280.00,7.08,12.31
25493,4.00,260.00,7.17,12.26
25502,4.00,260.00,7.19,12.29
25512,4.00,260.00,7.20,12.28
25521,4.00,240.00,7.25,12.28
25531,4.00,220.00,7.33,12.27
25540,4.00,220.00,7.39,12.25
25551,4.00,220.00,7.44,12.25
25560,4.00,220.00,7.43,12.27
25573,4.00,240.00,7.46,12.24
25583,4.00,240.00,7.50,12.26
25594,4.00,260.00,7.59,12.25
25604,4.00,240.00,7.59,12.22
25615,4.00,260.00,7.63,12.24
25625,4.00,240.00,7.57,12.23
25635,4.00,240.00,7.59,12.20
25645,4.00,240.00,7.59,12.22
25654,4.00,260.00,7.67,12.26
25666,4.00,260.00,7.55,12.24
25676,4.00,280.00,7.59,12.24
25685,4.00,300.00,7.52,12.24
25695,4.00,300.00,7.43,12.28
25705,4.00,300.00,7.42,12.26
25717,4.00,300.00,7.33,12.28
25727,4.00,300.00,7.33,12.28
25736,4.00,300.00,7.36,12.28
25746,4.00,300.00,7.30,12.31
25755,4.00,300.00,7.23,12.31
25765,4.00,300.00,7.20,12.28
25775,4.00,300.00,7.18,12.28
25784,4.00,320.00,7.09,12.32
25794,4.00,320.00,7.01,12.34
25803,4.00,340.00,7.01,12.32
25813,4.00,340.00,6.95,12.32
25826,4.00,340.00,6.96,12.31
25836,4.00,320.00,6.89,12.31
25846,4.00,320.00,6.84,12.31
25855,4.00,300.00,6.81,12.33
25865,4.00,320.00,6.84,12.33
25874,4.00,320.00,6.82,12.33
25885,4.00,320.00,6.82,12.34
25895,4.00,340.00,6.89,12.30
25904,4.00,320.00,6.89,12.28
25915,4.00,300.00,6.96,12.30
25926,4.00,300.00,7.01,12.31
25935,4.00,300.00,7.00,12.32
25945,4.00,260.00,7.02,12.31
25955,4.00,280.00,7.04,12.31
25965,4.00,280.00,7.04,12.31
25974,4.00,280.00,7.07,12.31
25983,4.00,260.00,7.05,12.33
25995,4.00,280.00,7.08,12.29
26005,4.00,280.00,7.21,12.25
26015,4.00,260.00,7.31,12.24
26026,4.00,240.00,7.28,12.26
26035,4.00,240.00,7.20,12.32
26044,4.00,240.00,7.20,12.32
26055,4.00,220.00,7.14,12.29
26064,4.00,240.00,7.15,12.29
26076,4.00,240.00,7.18,12.28
26087,4.00,260.00,7.18,12.27
26099,4.00,240.00,7.24,12.23
26110,4.00,240.00,7.32,12.26
26119,4.00,240.00,7.40,12.24
26129,4.00,240.00,7.46,12.25
26139,4.00,240.00,7.51,12.26
26150,4.00,240.00,7.51,12.25
26160,4.00,260.00,7.46,12.27
26170,4.00,260.00,7.46,12.25
26180,4.00,260.00,7.48,12.26
26190,4.00,260.00,7.53,12.24
26201,4.00,260.00,7.49,12.25
26210,4.00,260.00,7.52,12.25
26220,4.00,280.00,7.48,12.26
26233,4.00,280.00,7.51,12.24
26242,4.00,280.00,7.55,12.24
26251,4.00,280.00,7.49,12.26
