Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
29523,1.00,520.00,1.97,13.62
29533,1.00,540.00,2.02,13.61
29545,1.00,520.00,2.06,13.61
29554,1.00,540.00,2.09,13.61
29570,1.00,540.00,2.11,13.61
29579,1.00,540.00,2.09,13.62
29591,1.00,560.00,2.08,13.61
29599,1.00,580.00,2.08,13.63
29614,1.00,580.00,1.98,13.63
29624,1.00,600.00,1.91,13.65
29634,1.00,600.00,1.86,13.65
29644,1.00,580.00,1.82,13.65
29654,1.00,580.00,1.81,13.65
29665,1.00,580.00,1.78,13.65
29675,1.00,580.00,1.77,13.65
29685,1.00,580.00,1.77,13.65
29694,1.00,600.00,1.78,13.64
29704,1.00,600.00,1.78,13.64
29713,1.00,600.00,1.80,13.63
29724,1.00,600.00,1.81,13.63
29733,1.00,580.00,1.82,13.63
29742,1.00,580.00,1.84,13.63
29752,1.00,560.00,1.84,13.63
29761,1.00,560.00,1.86,13.63
29771,1.00,540.00,1.86,13.63
29784,1.00,560.00,1.88,13.63
29793,1.00,560.00,1.90,13.62
29803,1.00,560.00,1.92,13.63
29813,1.00,540.00,1.93,13.63
29823,1.00,560.00,1.92,13.63
29832,1.00,540.00,1.90,13.63
29842,1.00,560.00,1.91,13.63
29851,1.00,540.00,1.92,13.63
29862,1.00,560.00,1.90,13.63
29874,1.00,560.00,1.90,13.64
29885,1.00,560.00,1.90,13.63
29893,1.00,560.00,1.90,13.63
29903,1.00,560.00,1.90,13.63
29913,1.00,560.00,1.90,13.63
29923,1.00,560.00,1.89,13.63
29933,1.00,560.00,1.88,13.63
29943,1.00,560.00,1.88,13.63
29953,1.00,560.00,1.88,13.63
29964,1.00,560.00,1.88,13.63
29974,1.00,560.00,1.85,13.64
29987,1.00,560.00,1.84,13.64
29995,1.00,580.00,1.85,13.63
30004,1.00,580.00,1.84,13.63
30015,1.00,560.00,1.84,13.63
30024,1.00,560.00,1.83,13.63
30033,1.00,580.00,1.83,13.63
30043,1.00,580.00,1.84,13.63
30054,1.00,560.00,1.85,13.63
30067,1.00,560.00,1.86,13.63
30074,1.00,560.00,1.86,13.63
30084,1.00,540.00,1.87,13.63
30097,1.00,560.00,1.88,13.63
30107,1.00,540.00,1.88,13.63
30117,1.00,560.00,1.87,13.63
30128,1.00,560.00,1.86,13.63
30137,1.00,560.00,1.87,13.63
30146,1.00,560.00,1.88,13.63
30156,1.00,560.00,1.89,13.63
30166,1.00,560.00,1.90,13.62
30176,1.00,540.00,1.91,13.63
30186,1.00,560.00,1.91,13.63
30196,1.00,540.00,1.93,13.62
30206,1.00,560.00,1.96,13.62
30216,1.00,540.00,1.98,13.62
30226,1.00,540.00,1.98,13.62
30236,1.00,540.00,1.97,13.62
30245,1.00,540.00,1.96,13.62
30256,1.00,540.00,2.02,13.60
30265,1.00,540.00,2.07,13.60
30275,1.00,560.00,2.08,13.60
30285,1.00,560.00,2.03,13.63
30297,1.00,560.00,1.99,13.62
30305,1.00,560.00,1.96,13.62
30314,1.00,560.00,1.94,13.63
30327,1.00,560.00,1.89,13.64
30335,1.00,560.00,1.85,13.64
30344,1.00,580.00,1.83,13.63
30357,1.00,580.00,1.81,13.64
30367,1.00,600.00,1.81,13.63
30378,1.00,600.00,1.82,13.63
30389,1.00,580.00,1.83,13.63
30401,1.00,580.00,1.85,13.63
30409,1.00,580.00,1.85,13.63
30418,1.00,560.00,1.85,13.63
30428,1.00,560.00,1.84,13.63
30437,1.00,580.00,1.87,13.62
30447,1.00,560.00,1.88,13.63
30457,1.00,540.00,1.89,13.63
30467,1.00,560.00,1.89,13.63
30477,1.00,540.00,1.89,13.63
30487,1.00,520.00,1.89,13.63
30497,1.00,540.00,1.90,13.63
30508,1.00,540.00,1.90,13.63
30517,1.00,540.00,1.92,13.62
30527,1.00,540.00,1.94,13.62
30537,1.00,540.00,1.99,13.60
30547,1.00,540.00,2.04,13.60
30558,1.00,540.00,2.07,13.60
30568,1.00,540.00,2.09,13.60
30577,1.00,560.00,2.09,13.60
30588,1.00,580.00,2.08,13.61
30597,1.00,560.00,2.04,13.62
30609,1.00,580.00,2.01,13.62
30617,1.00,580.00,1.97,13.62
30628,1.00,580.00,1.94,13.63
30637,1.00,580.00,1.90,13.63
30648,1.00,600.00,1.89,13.62
30658,1.00,600.00,1.88,13.62
30667,1.00,580.00,1.87,13.62
30678,1.00,580.00,1.86,13.62
30687,1.00,580.00,1.87,13.62
30697,1.00,560.00,1.88,13.62
30707,1.00,560.00,1.86,13.62
30720,1.00,580.00,1.86,13.62
30731,1.00,560.00,1.86,13.62
30740,1.00,560.00,1.88,13.62
30750,1.00,560.00,1.88,13.62
30760,1.00,560.00,1.90,13.62
Start Going Up
35121,1.00,0.00,0.26,13.81
35131,1.00,0.00,0.28,13.81
35141,1.00,0.00,0.31,13.80
35151,1.00,0.00,0.37,13.79
35160,1.00,20.00,0.47,13.77
35171,1.00,40.00,0.56,13.76
35180,1.00,60.00,0.67,13.75
35193,1.00,120.00,0.78,13.74
35202,1.00,180.00,0.89,13.72
35213,1.00,220.00,1.00,13.71
35223,1.00,280.00,1.18,13.68
35233,1.00,340.00,1.37,13.65
35244,1.00,360.00,1.55,13.63
35256,1.00,380.00,1.76,13.61
35264,1.00,380.00,1.99,13.57
35274,1.00,360.00,2.20,13.55
35284,1.00,380.00,2.46,13.53
35294,1.00,380.00,2.68,13.51
35304,1.00,440.00,2.93,13.47
35314,1.00,480.00,3.04,13.49
35324,1.00,560.00,3.16,13.47
35334,1.00,600.00,3.24,13.47
35344,1.00,660.00,3.35,13.45
35354,1.00,700.00,3.43,13.46
35364,1.00,740.00,3.42,13.47
35374,1.00,780.00,3.47,13.46
35383,1.00,820.00,3.48,13.46
35393,1.00,880.00,3.47,13.46
35402,1.00,880.00,3.53,13.44
35413,1.00,900.00,3.56,13.45
35423,1.00,940.00,3.52,13.46
35432,1.00,960.00,3.48,13.47
35443,1.00,980.00,3.41,13.48
35453,1.00,1000.00,3.34,13.49
35463,1.00,1040.00,3.25,13.50
35473,1.00,1080.00,3.17,13.51
35483,1.00,1100.00,3.09,13.51
35493,1.00,1140.00,3.02,13.52
35503,1.00,1180.00,2.99,13.51
35512,1.00,1180.00,2.98,13.52
35522,1.00,1160.00,2.97,13.51
35533,1.00,1180.00,2.98,13.50
35543,1.00,1160.00,2.96,13.51
35554,1.00,1160.00,2.95,13.51
35564,1.00,1160.00,2.87,13.54
35574,1.00,1160.00,2.80,13.54
35587,1.00,1180.00,2.78,13.53
35596,1.00,1160.00,2.78,13.53
35608,1.00,1180.00,2.80,13.53
35619,1.00,1160.00,2.79,13.54
35629,1.00,1160.00,2.76,13.55
35638,1.00,1160.00,2.72,13.55
35649,1.00,1160.00,2.66,13.55
35658,1.00,1140.00,2.63,13.54
35668,1.00,1140.00,2.62,13.54
35678,1.00,1120.00,2.61,13.52
35688,1.00,1100.00,2.67,13.52
35697,1.00,1120.00,2.67,13.54
35707,1.00,1120.00,2.68,13.53
35716,1.00,1140.00,2.71,13.52
35726,1.00,1140.00,2.71,13.54
35736,1.00,1140.00,2.70,13.53
35745,1.00,1120.00,2.71,13.53
35756,1.00,1100.00,2.75,13.52
35766,1.00,1080.00,2.82,13.50
35777,1.00,1080.00,2.87,13.51
35785,1.00,1080.00,2.91,13.51
35796,1.00,1080.00,2.87,13.53
35809,1.00,1120.00,2.83,13.53
35819,1.00,1120.00,2.80,13.53
35829,1.00,1120.00,2.78,13.53
35838,1.00,1140.00,2.76,13.53
35847,1.00,1140.00,2.77,13.53
35857,1.00,1120.00,2.77,13.52
35867,1.00,1140.00,2.79,13.52
35878,1.00,1140.00,2.81,13.53
35887,1.00,1120.00,2.80,13.53
35897,1.00,1140.00,2.80,13.51
35906,1.00,1140.00,2.80,13.53
35917,1.00,1120.00,2.75,13.53
35929,1.00,1120.00,2.80,13.50
35940,1.00,1120.00,2.81,13.51
35950,1.00,1120.00,2.81,13.52
35960,1.00,1120.00,2.81,13.53
35971,1.00,1140.00,2.76,13.53
35980,1.00,1140.00,2.68,13.54
35990,1.00,1160.00,2.65,13.54
36000,1.00,1120.00,2.65,13.53
36009,1.00,1120.00,2.65,13.53
36019,1.00,1100.00,2.65,13.53
36029,1.00,1100.00,2.72,13.52
36039,1.00,1080.00,2.74,13.51
36050,1.00,1120.00,2.76,13.51
36059,1.00,1120.00,2.78,13.52
36069,1.00,1120.00,2.80,13.51
36081,1.00,1140.00,2.86,13.51
36093,1.00,1140.00,2.82,13.52
36103,1.00,1120.00,2.80,13.52
36112,1.00,1100.00,2.78,13.52
36122,1.00,1100.00,2.82,13.51
36131,1.00,1080.00,2.84,13.50
36140,1.00,1100.00,2.82,13.52
36150,1.00,1120.00,2.81,13.51
36160,1.00,1140.00,2.78,13.53
36170,1.00,1160.00,2.72,13.53
36181,1.00,1140.00,2.72,13.53
36190,1.00,1120.00,2.68,13.53
36199,1.00,1100.00,2.68,13.53
36210,1.00,1100.00,2.71,13.51
36219,1.00,1080.00,2.74,13.52
36229,1.00,1100.00,2.76,13.51
36241,1.00,1120.00,2.79,13.50
36249,1.00,1120.00,2.82,13.50
36259,1.00,1120.00,2.91,13.49
36268,1.00,1120.00,2.95,13.49
36278,1.00,1120.00,2.95,13.49
36290,1.00,1100.00,2.96,13.50
36301,1.00,1080.00,2.95,13.50
36310,1.00,1120.00,2.94,13.50
36320,1.00,1120.00,2.91,13.50
36329,1.00,1120.00,2.88,13.51
36339,1.00,1120.00,2.87,13.51
36349,1.00,1160.00,2.84,13.51
36359,1.00,1120.00,2.78,13.53
