Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
14942,0.50,140.00,0.83,13.92
14952,0.50,140.00,0.82,13.92
14963,0.50,120.00,0.82,13.92
14973,0.50,140.00,0.81,13.92
14982,0.50,160.00,0.81,13.92
14992,0.50,140.00,0.78,13.93
15002,0.50,140.00,0.81,13.92
15012,0.50,160.00,0.80,13.93
15022,0.50,140.00,0.77,13.93
15033,0.50,140.00,0.79,13.92
15042,0.50,140.00,0.81,13.92
15056,0.50,160.00,0.81,13.91
15067,0.50,140.00,0.79,13.93
15078,0.50,140.00,0.77,13.93
15088,0.50,120.00,0.76,13.92
15098,0.50,120.00,0.77,13.92
15108,0.50,120.00,0.79,13.92
15118,0.50,120.00,0.80,13.92
15129,0.50,120.00,0.81,13.91
15138,0.50,140.00,0.83,13.91
15147,0.50,140.00,0.85,13.91
15157,0.50,120.00,0.86,13.91
15167,0.50,120.00,0.85,13.92
15178,0.50,120.00,0.86,13.92
15188,0.50,120.00,0.85,13.92
15197,0.50,120.00,0.85,13.92
15208,0.50,120.00,0.85,13.92
15218,0.50,120.00,0.85,13.91
15228,0.50,120.00,0.86,13.91
15241,0.50,120.00,0.85,13.92
15250,0.50,120.00,0.85,13.91
15262,0.50,120.00,0.89,13.91
15271,0.50,120.00,0.91,13.91
15279,0.50,140.00,0.91,13.91
15289,0.50,140.00,0.87,13.92
15299,0.50,140.00,0.87,13.91
15308,0.50,140.00,0.85,13.91
15321,0.50,160.00,0.83,13.92
15331,0.50,140.00,0.82,13.92
15343,0.50,120.00,0.82,13.91
15352,0.50,140.00,0.87,13.91
15362,0.50,140.00,0.85,13.92
15372,0.50,140.00,0.84,13.92
15382,0.50,140.00,0.84,13.91
15393,0.50,160.00,0.84,13.92
15403,0.50,140.00,0.82,13.92
15413,0.50,140.00,0.82,13.92
15423,0.50,140.00,0.83,13.91
15433,0.50,140.00,0.82,13.92
15443,0.50,140.00,0.82,13.92
15453,0.50,140.00,0.83,13.92
15463,0.50,140.00,0.83,13.91
15473,0.50,140.00,0.83,13.92
15485,0.50,140.00,0.82,13.92
15496,0.50,120.00,0.83,13.92
15506,0.50,140.00,0.84,13.91
15518,0.50,140.00,0.85,13.91
15528,0.50,120.00,0.84,13.90
15539,0.50,140.00,0.88,13.92
15551,0.50,120.00,0.90,13.90
15560,0.50,120.00,0.93,13.91
15572,0.50,140.00,0.94,13.91
15580,0.50,140.00,0.89,13.92
15589,0.50,120.00,0.89,13.91
15599,0.50,140.00,0.90,13.92
15609,0.50,140.00,0.89,13.91
15619,0.50,120.00,0.89,13.91
15629,0.50,140.00,0.89,13.91
15639,0.50,140.00,0.91,13.92
15650,0.50,140.00,0.88,13.91
15658,0.50,140.00,0.88,13.91
15669,0.50,140.00,0.89,13.91
15678,0.50,140.00,0.88,13.92
15688,0.50,140.00,0.87,13.92
15698,0.50,140.00,0.86,13.91
15708,0.50,140.00,0.85,13.91
15718,0.50,140.00,0.86,13.92
15727,0.50,140.00,0.84,13.92
15738,0.50,140.00,0.85,13.92
15748,0.50,140.00,0.83,13.91
15758,0.50,140.00,0.84,13.91
15769,0.50,160.00,0.85,13.91
15779,0.50,140.00,0.84,13.92
15790,0.50,140.00,0.85,13.91
15800,0.50,140.00,0.85,13.92
15809,0.50,140.00,0.85,13.91
15820,0.50,120.00,0.87,13.91
15829,0.50,140.00,0.87,13.91
15839,0.50,140.00,0.90,13.92
15850,0.50,140.00,0.88,13.91
15859,0.50,140.00,0.86,13.91
15869,0.50,160.00,0.86,13.91
15879,0.50,140.00,0.87,13.92
15889,0.50,160.00,0.85,13.92
15898,0.50,140.00,0.85,13.91
15909,0.50,160.00,0.85,13.92
15918,0.50,160.00,0.84,13.91
15927,0.50,160.00,0.85,13.91
15937,0.50,160.00,0.84,13.92
15946,0.50,160.00,0.84,13.91
15956,0.50,160.00,0.83,13.92
15968,0.50,140.00,0.84,13.91
15977,0.50,140.00,0.83,13.91
15987,0.50,160.00,0.83,13.92
15997,0.50,160.00,0.83,13.91
16007,0.50,160.00,0.83,13.92
16017,0.50,160.00,0.83,13.91
16027,0.50,160.00,0.82,13.92
16038,0.50,160.00,0.81,13.93
16048,0.50,140.00,0.77,13.91
16058,0.50,140.00,0.79,13.92
16069,0.50,140.00,0.81,13.91
16078,0.50,140.00,0.81,13.92
16088,0.50,140.00,0.81,13.91
16099,0.50,140.00,0.83,13.92
16109,0.50,140.00,0.83,13.91
16119,0.50,140.00,0.82,13.92
16129,0.50,120.00,0.82,13.91
16139,0.50,140.00,0.82,13.92
16149,0.50,160.00,0.81,13.93
16160,0.50,140.00,0.78,13.92
16170,0.50,140.00,0.81,13.91
16179,0.50,160.00,0.81,13.93
16191,0.50,140.00,0.81,13.91
16200,0.50,120.00,0.81,13.92
16210,0.50,140.00,0.82,13.91
16220,0.50,140.00,0.83,13.92
16231,0.50,140.00,0.82,13.92
16241,0.50,140.00,0.83,13.92
16251,0.50,140.00,0.83,13.91
16261,0.50,140.00,0.83,13.92
16270,0.50,140.00,0.81,13.92
16281,0.50,140.00,0.81,13.92
16290,0.50,140.00,0.81,13.92
16302,0.50,160.00,0.81,13.93
16312,0.50,140.00,0.77,13.93
16322,0.50,160.00,0.76,13.93
16331,0.50,140.00,0.75,13.93
16342,0.50,140.00,0.75,13.93
16355,0.50,120.00,0.74,13.92
16364,0.50,120.00,0.78,13.92
16374,0.50,120.00,0.81,13.91
16384,0.50,120.00,0.83,13.91
16394,0.50,120.00,0.84,13.91
16404,0.50,120.00,0.84,13.92
16415,0.50,120.00,0.85,13.91
16424,0.50,100.00,0.84,13.91
16434,0.50,120.00,0.85,13.91
16444,0.50,120.00,0.84,13.91
16453,0.50,140.00,0.83,13.91
16464,0.50,140.00,0.84,13.91
16473,0.50,140.00,0.85,13.91
16483,0.50,140.00,0.85,13.91
16492,0.50,140.00,0.85,13.92
16502,0.50,120.00,0.85,13.91
16512,0.50,120.00,0.85,13.91
16522,0.50,120.00,0.85,13.91
16532,0.50,120.00,0.85,13.91
16544,0.50,120.00,0.85,13.91
16554,0.50,120.00,0.86,13.91
16564,0.50,120.00,0.88,13.91
16573,0.50,120.00,0.91,13.90
16585,0.50,120.00,0.93,13.90
Start Going Up
20899,0.50,0.00,0.24,13.98
20910,0.50,0.00,0.24,13.98
20920,0.50,0.00,0.24,13.98
20928,0.50,0.00,0.24,13.98
20938,0.50,0.00,0.26,13.98
20949,0.50,0.00,0.28,13.98
20958,0.50,0.00,0.30,13.97
20967,0.50,0.00,0.33,13.97
20977,0.50,0.00,0.34,13.97
20988,0.50,0.00,0.36,13.96
21001,0.50,0.00,0.42,13.97
21011,0.50,0.00,0.44,13.96
21021,0.50,0.00,0.46,13.95
21031,0.50,20.00,0.50,13.95
21040,0.50,40.00,0.52,13.95
21050,0.50,60.00,0.55,13.95
21059,0.50,60.00,0.56,13.94
21070,0.50,80.00,0.59,13.94
21079,0.50,80.00,0.60,13.94
21090,0.50,80.00,0.65,13.94
21100,0.50,80.00,0.66,13.94
21110,0.50,100.00,0.67,13.94
21120,0.50,100.00,0.68,13.93
21130,0.50,120.00,0.72,13.92
21140,0.50,120.00,0.76,13.92
21150,0.50,120.00,0.77,13.92
21159,0.50,140.00,0.81,13.92
21169,0.50,140.00,0.83,13.91
21180,0.50,140.00,0.85,13.91
21189,0.50,140.00,0.85,13.91
21199,0.50,160.00,0.86,13.92
21209,0.50,140.00,0.90,13.90
21219,0.50,160.00,0.94,13.91
21232,0.50,160.00,0.95,13.91
21242,0.50,180.00,0.96,13.90
21251,0.50,180.00,1.00,13.90
21263,0.50,200.00,1.03,13.89
21272,0.50,200.00,1.07,13.88
21283,0.50,200.00,1.07,13.89
21292,0.50,200.00,1.07,13.89
21301,0.50,200.00,1.07,13.90
21311,0.50,220.00,1.05,13.91
21321,0.50,240.00,1.03,13.90
21331,0.50,240.00,1.01,13.90
21341,0.50,260.00,1.02,13.90
21351,0.50,280.00,1.01,13.90
21361,0.50,260.00,1.02,13.90
21370,0.50,260.00,1.01,13.90
21380,0.50,280.00,1.02,13.89
21389,0.50,260.00,1.02,13.90
21399,0.50,260.00,1.02,13.89
21409,0.50,280.00,1.02,13.90
21419,0.50,280.00,1.02,13.90
21429,0.50,280.00,1.00,13.90
21439,0.50,280.00,1.01,13.89
21452,0.50,280.00,1.01,13.90
21464,0.50,260.00,1.01,13.89
21478,0.50,260.00,1.00,13.89
21490,0.50,280.00,1.03,13.89
21501,0.50,260.00,1.04,13.88
21511,0.50,280.00,1.04,13.89
21520,0.50,280.00,1.03,13.89
21530,0.50,260.00,1.03,13.90
21540,0.50,260.00,1.02,13.90
21550,0.50,280.00,1.03,13.90
21560,0.50,260.00,1.03,13.89
21570,0.50,260.00,1.03,13.89
21580,0.50,260.00,1.03,13.89
21589,0.50,260.00,1.05,13.89
21599,0.50,260.00,1.05,13.89
21609,0.50,260.00,1.05,13.89
21617,0.50,260.00,1.06,13.88
21627,0.50,260.00,1.07,13.88
21637,0.50,280.00,1.12,13.87
21646,0.50,280.00,1.10,13.89
21656,0.50,280.00,1.08,13.89
21667,0.50,300.00,1.06,13.89
21677,0.50,280.00,1.06,13.90
21687,0.50,280.00,1.04,13.90
21696,0.50,300.00,1.03,13.91
21705,0.50,300.00,1.02,13.89
21715,0.50,300.00,1.01,13.89
21725,0.50,320.00,1.03,13.89
21734,0.50,320.00,1.03,13.89
21745,0.50,300.00,1.03,13.89
21754,0.50,300.00,1.02,13.90
21764,0.50,300.00,0.99,13.90
21776,0.50,320.00,0.98,13.90
21785,0.50,320.00,0.98,13.90
21796,0.50,340.00,0.99,13.90
21806,0.50,340.00,0.98,13.90
21816,0.50,340.00,0.99,13.90
21825,0.50,320.00,0.98,13.90
21834,0.50,340.00,0.97,13.91
21846,0.50,320.00,0.93,13.91
21855,0.50,320.00,0.90,13.91
21865,0.50,320.00,0.90,13.91
21876,0.50,320.00,0.88,13.91
21885,0.50,300.00,0.88,13.91
21894,0.50,300.00,0.87,13.91
21904,0.50,300.00,0.88,13.91
21914,0.50,280.00,0.88,13.91
21925,0.50,280.00,0.89,13.90
21934,0.50,260.00,0.90,13.91
21944,0.50,260.00,0.90,13.91
21953,0.50,260.00,0.90,13.91
21963,0.50,260.00,0.94,13.89
21973,0.50,260.00,0.98,13.90
21982,0.50,280.00,1.00,13.89
21993,0.50,260.00,0.98,13.90
22003,0.50,260.00,1.00,13.89
22014,0.50,260.00,1.02,13.89
22022,0.50,260.00,1.01,13.89
22034,0.50,240.00,1.02,13.89
22043,0.50,260.00,1.02,13.90
22052,0.50,260.00,1.02,13.89
22062,0.50,260.00,1.02,13.89
22073,0.50,260.00,1.04,13.88
22084,0.50,260.00,1.05,13.89
22093,0.50,260.00,1.04,13.89
22102,0.50,260.00,1.04,13.89
22113,0.50,280.00,1.03,13.89
22123,0.50,260.00,1.01,13.90
22134,0.50,280.00,1.01,13.89
22144,0.50,280.00,1.01,13.89
22154,0.50,260.00,1.01,13.89
22164,0.50,260.00,1.01,13.90
22174,0.50,280.00,1.01,13.89
22184,0.50,260.00,1.02,13.89
22193,0.50,260.00,1.01,13.89
22203,0.50,280.00,1.02,13.89
22213,0.50,280.00,1.02,13.89
22223,0.50,280.00,1.01,13.90
22234,0.50,280.00,1.00,13.89
22245,0.50,280.00,1.00,13.90
22255,0.50,280.00,0.99,13.90
22265,0.50,280.00,0.98,13.90
22275,0.50,280.00,0.99,13.89
22288,0.50,300.00,1.01,13.88
22298,0.50,300.00,1.03,13.90
22308,0.50,300.00,1.03,13.89
22317,0.50,300.00,1.03,13.89
22327,0.50,300.00,1.02,13.89
22337,0.50,300.00,1.02,13.89
22347,0.50,300.00,1.01,13.89
22357,0.50,300.00,1.00,13.89
22366,0.50,300.00,0.99,13.89
22376,0.50,300.00,1.01,13.90
22386,0.50,300.00,1.00,13.89
22397,0.50,300.00,1.01,13.90
22407,0.50,320.00,1.01,13.89
22417,0.50,320.00,0.97,13.91
22426,0.50,320.00,0.94,13.90
22436,0.50,300.00,0.91,13.91
22448,0.50,300.00,0.90,13.90
22456,0.50,280.00,0.88,13.91
22466,0.50,280.00,0.89,13.90
22476,0.50,280.00,0.89,13.90
22486,0.50,300.00,0.90,13.90
22498,0.50,280.00,0.90,13.90
22507,0.50,260.00,0.92,13.90
22517,0.50,260.00,0.94,13.89
22527,0.50,260.00,0.96,13.90
22540,0.50,260.00,0.98,13.90
22552,0.50,260.00,1.00,13.89
22569,0.50,280.00,1.01,13.89
22574,0.50,280.00,1.03,13.89
22584,0.50,280.00,1.04,13.89
22594,0.50,300.00,1.03,13.89
22604,0.50,300.00,0.99,13.90
22614,0.50,300.00,0.95,13.91
22624,0.50,300.00,0.94,13.90
22634,0.50,280.00,0.94,13.90
22645,0.50,280.00,0.93,13.90
22653,0.50,280.00,0.93,13.90
22663,0.50,260.00,0.93,13.90
22673,0.50,260.00,0.98,13.89
22682,0.50,260.00,1.01,13.89
22693,0.50,260.00,1.03,13.89
22706,0.50,260.00,1.03,13.89
22717,0.50,260.00,1.04,13.89
22727,0.50,260.00,1.03,13.88
22736,0.50,260.00,1.03,13.88
22746,0.50,260.00,1.03,13.89
22757,0.50,260.00,1.02,13.89
22766,0.50,280.00,1.01,13.89
22776,0.50,280.00,1.02,13.88
22786,0.50,300.00,1.01,13.89
22798,0.50,280.00,1.03,13.89
22808,0.50,280.00,1.01,13.89
22817,0.50,280.00,1.01,13.89
22827,0.50,280.00,1.00,13.89
22836,0.50,260.00,1.00,13.89
22846,0.50,280.00,1.00,13.89
22856,0.50,280.00,1.00,13.89
22867,0.50,280.00,1.00,13.89
22876,0.50,260.00,1.02,13.88
22885,0.50,280.00,1.02,13.89
22898,0.50,280.00,1.03,13.88
22909,0.50,260.00,1.02,13.89
22920,0.50,280.00,1.02,13.89
22929,0.50,280.00,1.03,13.88
22939,0.50,260.00,1.03,13.89
22948,0.50,280.00,1.03,13.88
22958,0.50,280.00,1.03,13.89
22968,0.50,280.00,1.03,13.88
22978,0.50,280.00,1.03,13.89
22989,0.50,300.00,1.03,13.88
23001,0.50,300.00,1.04,13.89
23010,0.50,280.00,1.05,13.88
23020,0.50,280.00,1.03,13.89
23029,0.50,280.00,1.03,13.89
23039,0.50,280.00,1.03,13.89
23049,0.50,280.00,1.01,13.89
23066,0.50,300.00,1.01,13.89
23076,0.50,320.00,1.02,13.89
23087,0.50,320.00,1.01,13.90
23097,0.50,320.00,0.96,13.91
23108,0.50,320.00,0.94,13.90
23117,0.50,280.00,0.91,13.90
23127,0.50,280.00,0.90,13.90
23137,0.50,280.00,0.89,13.90
23147,0.50,280.00,0.88,13.90
23157,0.50,280.00,0.88,13.90
23166,0.50,280.00,0.89,13.90
23176,0.50,280.00,0.90,13.91
23186,0.50,280.00,0.90,13.91
23196,0.50,260.00,0.90,13.91
23205,0.50,260.00,0.92,13.89
23215,0.50,280.00,0.95,13.89
23227,0.50,260.00,0.98,13.90
23237,0.50,260.00,0.99,13.89
23249,0.50,280.00,0.99,13.90
23258,0.50,280.00,0.99,13.90
23269,0.50,300.00,0.97,13.91
23278,0.50,300.00,0.97,13.90
23289,0.50,320.00,0.94,13.91
23298,0.50,300.00,0.90,13.90
23308,0.50,300.00,0.90,13.90
23319,0.50,300.00,0.90,13.90
23329,0.50,300.00,0.90,13.90
23339,0.50,260.00,0.90,13.90
23350,0.50,280.00,0.90,13.90
23359,0.50,280.00,0.91,13.90
23370,0.50,260.00,0.94,13.89
23380,0.50,260.00,0.98,13.89
23390,0.50,260.00,1.00,13.89
23400,0.50,260.00,1.01,13.89
23410,0.50,260.00,1.03,13.88
23420,0.50,260.00,1.03,13.88
23430,0.50,260.00,1.04,13.88
23440,0.50,280.00,1.04,13.88
23451,0.50,260.00,1.04,13.88
23461,0.50,260.00,1.03,13.88
23470,0.50,280.00,1.04,13.88
23480,0.50,280.00,1.03,13.89
23490,0.50,260.00,1.03,13.88
23501,0.50,280.00,1.03,13.88
23511,0.50,280.00,1.03,13.88
23521,0.50,280.00,1.03,13.88
23531,0.50,280.00,1.03,13.89
23542,0.50,300.00,1.02,13.89
23551,0.50,300.00,1.00,13.89
23562,0.50,300.00,0.99,13.89
23579,0.50,280.00,0.97,13.89
23590,0.50,280.00,1.01,13.89
23599,0.50,280.00,1.01,13.89
23609,0.50,280.00,1.00,13.89
23621,0.50,300.00,1.00,13.89
23631,0.50,300.00,0.97,13.90
23641,0.50,300.00,0.95,13.90
23652,0.50,300.00,0.94,13.90
23662,0.50,280.00,0.94,13.89
23674,0.50,280.00,0.94,13.90
23682,0.50,280.00,0.94,13.89
23692,0.50,260.00,0.95,13.89
23702,0.50,260.00,0.99,13.88
23711,0.50,280.00,1.02,13.88
23721,0.50,280.00,1.03,13.89
23731,0.50,280.00,1.04,13.89
23741,0.50,280.00,1.04,13.88
23751,0.50,280.00,1.03,13.88
23761,0.50,280.00,1.03,13.88
23770,0.50,280.00,1.03,13.89
23781,0.50,300.00,1.01,13.89
23790,0.50,320.00,0.96,13.90
23800,0.50,320.00,0.94,13.90
23811,0.50,320.00,0.92,13.90
23819,0.50,300.00,0.91,13.90
23829,0.50,280.00,0.90,13.90
23839,0.50,280.00,0.90,13.90
23848,0.50,280.00,0.90,13.90
23858,0.50,280.00,0.89,13.90
23868,0.50,280.00,0.90,13.90
23878,0.50,280.00,0.90,13.89
23888,0.50,280.00,0.91,13.90
23897,0.50,260.00,0.91,13.89
23908,0.50,260.00,0.91,13.88
23917,0.50,280.00,0.93,13.89
23928,0.50,280.00,0.94,13.90
23937,0.50,260.00,0.93,13.90
23947,0.50,260.00,0.95,13.89
23957,0.50,280.00,0.98,13.89
23967,0.50,260.00,0.98,13.90
23976,0.50,260.00,0.98,13.89
23986,0.50,280.00,1.00,13.89
23996,0.50,280.00,1.01,13.89
24005,0.50,280.00,1.00,13.88
24017,0.50,300.00,1.00,13.89
24027,0.50,300.00,0.98,13.90
24037,0.50,280.00,0.96,13.90
24048,0.50,280.00,0.94,13.90
24057,0.50,260.00,0.94,13.90
24067,0.50,260.00,0.94,13.89
24077,0.50,260.00,0.98,13.89
24092,0.50,280.00,1.03,13.88
24102,0.50,260.00,1.03,13.88
24112,0.50,280.00,1.03,13.88
24122,0.50,280.00,1.03,13.89
24132,0.50,260.00,1.03,13.88
24142,0.50,260.00,1.03,13.89
24151,0.50,280.00,1.02,13.89
24162,0.50,280.00,1.02,13.89
24171,0.50,280.00,1.02,13.89
24181,0.50,300.00,1.02,13.89
24191,0.50,280.00,0.98,13.90
24200,0.50,280.00,0.99,13.89
24210,0.50,280.00,0.99,13.89
24220,0.50,280.00,0.99,13.89
24230,0.50,280.00,1.01,13.88
24242,0.50,300.00,1.00,13.89
24250,0.50,300.00,0.98,13.89
24260,0.50,300.00,0.97,13.89
24269,0.50,280.00,0.95,13.89
24279,0.50,280.00,0.95,13.89
24289,0.50,280.00,0.94,13.90
24299,0.50,280.00,0.94,13.89
24309,0.50,260.00,0.96,13.88
24318,0.50,280.00,0.96,13.88
24328,0.50,280.00,1.00,13.88
24337,0.50,260.00,1.03,13.88
24349,0.50,260.00,1.05,13.88
24360,0.50,280.00,1.05,13.88
24369,0.50,280.00,1.05,13.88
24380,0.50,280.00,1.06,13.87
24389,0.50,300.00,1.04,13.89
24398,0.50,300.00,1.00,13.89
24409,0.50,300.00,0.97,13.90
24419,0.50,300.00,0.95,13.89
24429,0.50,280.00,0.93,13.90
24440,0.50,280.00,0.92,13.90
24450,0.50,280.00,0.91,13.90
24459,0.50,280.00,0.92,13.89
24469,0.50,260.00,0.94,13.88
24478,0.50,280.00,0.94,13.89
24489,0.50,260.00,0.96,13.89
24498,0.50,260.00,0.96,13.88
24508,0.50,260.00,0.98,13.89
24519,0.50,280.00,1.00,13.88
24530,0.50,280.00,1.01,13.88
24540,0.50,280.00,1.00,13.89
24550,0.50,280.00,1.00,13.89
24560,0.50,280.00,1.00,13.88
24572,0.50,300.00,1.00,13.89
24583,0.50,300.00,0.96,13.89
24593,0.50,320.00,0.94,13.89
24607,0.50,320.00,0.93,13.89
24618,0.50,320.00,0.91,13.89
24626,0.50,280.00,0.91,13.89
24637,0.50,280.00,0.91,13.90
24647,0.50,280.00,0.90,13.89
24656,0.50,260.00,0.90,13.90
24666,0.50,260.00,0.94,13.87
24681,0.50,280.00,1.00,13.88
24690,0.50,260.00,0.98,13.89
24703,0.50,280.00,1.00,13.88
24712,0.50,280.00,1.02,13.88
24721,0.50,260.00,1.03,13.88
24731,0.50,280.00,1.04,13.88
24741,0.50,280.00,1.04,13.88
24750,0.50,280.00,1.04,13.88
24760,0.50,280.00,1.05,13.88
24770,0.50,280.00,1.05,13.88
24780,0.50,280.00,1.04,13.88
24789,0.50,280.00,1.03,13.88
24800,0.50,280.00,1.03,13.88
24811,0.50,280.00,1.02,13.88
24820,0.50,300.00,1.02,13.88
24830,0.50,280.00,0.99,13.88
24840,0.50,280.00,1.01,13.88
24850,0.50,280.00,1.02,13.88
24859,0.50,280.00,1.03,13.87
24870,0.50,280.00,1.03,13.88
24878,0.50,300.00,1.03,13.88
24889,0.50,280.00,1.02,13.88
24897,0.50,280.00,1.00,13.87
24908,0.50,280.00,1.03,13.88
24917,0.50,260.00,1.02,13.88
24927,0.50,260.00,1.02,13.88
24937,0.50,260.00,1.03,13.88
24947,0.50,280.00,1.03,13.88
24957,0.50,280.00,1.04,13.87
24967,0.50,260.00,1.06,13.87
24976,0.50,280.00,1.07,13.88
24987,0.50,280.00,1.07,13.87
24997,0.50,280.00,1.06,13.87
25007,0.50,280.00,1.05,13.87
25017,0.50,300.00,1.04,13.88
25029,0.50,300.00,1.01,13.89
25038,0.50,280.00,0.98,13.88
25048,0.50,280.00,0.98,13.88
25060,0.50,280.00,1.02,13.88
25069,0.50,280.00,1.02,13.88
25079,0.50,280.00,1.03,13.88
25092,0.50,300.00,1.04,13.88
25101,0.50,300.00,1.01,13.89
25111,0.50,300.00,0.98,13.90
25123,0.50,300.00,0.96,13.89
25133,0.50,300.00,0.94,13.90
25143,0.50,280.00,0.92,13.90
25154,0.50,300.00,0.91,13.90
25164,0.50,300.00,0.92,13.89
25173,0.50,280.00,0.92,13.89
25183,0.50,280.00,0.94,13.89
25193,0.50,280.00,0.93,13.90
25203,0.50,260.00,0.93,13.89
25213,0.50,260.00,0.92,13.89
25224,0.50,260.00,0.93,13.89
25234,0.50,260.00,0.96,13.88
25242,0.50,280.00,0.99,13.87
25253,0.50,280.00,0.96,13.89
25263,0.50,280.00,0.95,13.89
25273,0.50,280.00,0.94,13.89
25283,0.50,280.00,0.94,13.89
25293,0.50,280.00,0.92,13.90
25303,0.50,280.00,0.91,13.89
25312,0.50,260.00,0.91,13.89
25323,0.50,280.00,0.96,13.87
25331,0.50,280.00,0.95,13.89
25342,0.50,260.00,0.95,13.88
25351,0.50,260.00,0.98,13.88
25362,0.50,260.00,1.01,13.88
25371,0.50,260.00,1.03,13.88
25381,0.50,260.00,1.03,13.87
25392,0.50,280.00,1.03,13.88
25401,0.50,280.00,1.03,13.88
25411,0.50,280.00,1.04,13.88
25422,0.50,280.00,1.03,13.88
25432,0.50,280.00,1.04,13.88
25442,0.50,260.00,1.04,13.88
Start Going Up
29769,0.50,0.00,0.20,13.97
29779,0.50,0.00,0.22,13.97
29789,0.50,0.00,0.24,13.97
29801,0.50,0.00,0.28,13.96
29811,0.50,0.00,0.32,13.96
29824,0.50,0.00,0.33,13.96
29833,0.50,0.00,0.39,13.94
29847,0.50,20.00,0.42,13.95
29857,0.50,20.00,0.48,13.93
29867,0.50,20.00,0.53,13.93
29877,0.50,40.00,0.57,13.93
29886,0.50,60.00,0.63,13.92
29896,0.50,40.00,0.69,13.91
29906,0.50,80.00,0.78,13.90
29915,0.50,100.00,0.86,13.89
29925,0.50,140.00,0.91,13.89
29934,0.50,160.00,0.98,13.88
29944,0.50,220.00,1.03,13.88
29954,0.50,220.00,1.07,13.88
29963,0.50,260.00,1.12,13.87
29973,0.50,260.00,1.17,13.87
29984,0.50,280.00,1.22,13.86
29994,0.50,280.00,1.25,13.86
30005,0.50,320.00,1.28,13.85
30015,0.50,320.00,1.33,13.84
30025,0.50,340.00,1.37,13.84
30036,0.50,360.00,1.41,13.84
30045,0.50,380.00,1.42,13.83
30054,0.50,400.00,1.42,13.85
30064,0.50,440.00,1.42,13.84
30073,0.50,440.00,1.42,13.84
30085,0.50,460.00,1.41,13.84
30093,0.50,500.00,1.38,13.85
30105,0.50,500.00,1.38,13.85
30114,0.50,500.00,1.38,13.85
30123,0.50,520.00,1.37,13.84
30133,0.50,520.00,1.36,13.85
30145,0.50,500.00,1.35,13.84
30154,0.50,520.00,1.38,13.83
30164,0.50,520.00,1.38,13.85
30174,0.50,520.00,1.40,13.83
30184,0.50,540.00,1.45,13.83
30193,0.50,540.00,1.47,13.83
30203,0.50,540.00,1.47,13.84
30214,0.50,540.00,1.46,13.84
30224,0.50,560.00,1.46,13.84
30234,0.50,560.00,1.46,13.84
30244,0.50,580.00,1.44,13.84
30254,0.50,580.00,1.38,13.86
30266,0.50,620.00,1.33,13.86
30276,0.50,620.00,1.29,13.86
30286,0.50,620.00,1.28,13.86
30295,0.50,620.00,1.25,13.86
30305,0.50,640.00,1.23,13.87
30315,0.50,620.00,1.22,13.86
30324,0.50,620.00,1.24,13.86
30336,0.50,620.00,1.24,13.86
30349,0.50,620.00,1.17,13.87
30360,0.50,580.00,1.17,13.85
30369,0.50,580.00,1.22,13.84
30378,0.50,560.00,1.22,13.85
30388,0.50,560.00,1.24,13.84
30398,0.50,560.00,1.25,13.85
30409,0.50,560.00,1.27,13.85
30418,0.50,540.00,1.29,13.84
30428,0.50,540.00,1.31,13.85
30437,0.50,540.00,1.30,13.85
30447,0.50,540.00,1.30,13.85
30457,0.50,520.00,1.30,13.85
30467,0.50,520.00,1.30,13.84
30476,0.50,540.00,1.32,13.84
30485,0.50,540.00,1.33,13.84
30495,0.50,540.00,1.33,13.85
30504,0.50,540.00,1.32,13.85
30514,0.50,540.00,1.33,13.84
30527,0.50,540.00,1.33,13.84
30537,0.50,560.00,1.34,13.85
30547,0.50,560.00,1.33,13.85
30558,0.50,560.00,1.32,13.85
30566,0.50,560.00,1.32,13.84
30576,0.50,560.00,1.33,13.84
30588,0.50,560.00,1.33,13.85
30598,0.50,580.00,1.30,13.85
30609,0.50,560.00,1.29,13.85
30619,0.50,580.00,1.29,13.86
30628,0.50,580.00,1.28,13.85
30638,0.50,580.00,1.28,13.86
30648,0.50,560.00,1.27,13.85
30658,0.50,580.00,1.26,13.85
30670,0.50,580.00,1.27,13.85
30680,0.50,580.00,1.28,13.85
30690,0.50,580.00,1.28,13.84
30700,0.50,580.00,1.28,13.84
30710,0.50,580.00,1.29,13.84
30720,0.50,580.00,1.29,13.84
30730,0.50,560.00,1.29,13.84
30740,0.50,560.00,1.29,13.84
30749,0.50,580.00,1.29,13.85
30759,0.50,560.00,1.29,13.84
30769,0.50,560.00,1.29,13.84
30779,0.50,560.00,1.28,13.85
30789,0.50,560.00,1.28,13.84
30799,0.50,540.00,1.29,13.84
30810,0.50,560.00,1.30,13.84
30819,0.50,540.00,1.32,13.84
30828,0.50,560.00,1.32,13.84
30838,0.50,540.00,1.33,13.84
30851,0.50,540.00,1.34,13.84
30861,0.50,540.00,1.36,13.84
30870,0.50,540.00,1.37,13.84
30881,0.50,540.00,1.38,13.84
30890,0.50,540.00,1.36,13.84
30900,0.50,560.00,1.34,13.84
30910,0.50,560.00,1.34,13.84
30918,0.50,560.00,1.33,13.84
30929,0.50,560.00,1.33,13.85
30940,0.50,580.00,1.30,13.85
30950,0.50,580.00,1.28,13.85
30960,0.50,560.00,1.28,13.84
30969,0.50,580.00,1.28,13.84
30978,0.50,580.00,1.26,13.85
