Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
Start Going Up
37572,1.50,1060.00,4.40,13.25
37581,1.50,1100.00,4.38,13.25
37591,1.50,1100.00,4.31,13.28
37601,1.50,1100.00,4.21,13.28
37611,1.50,1140.00,4.10,13.30
37621,1.50,1140.00,3.96,13.32
37630,1.50,1140.00,3.87,13.32
37641,1.50,1160.00,3.82,13.31
37650,1.50,1180.00,3.77,13.31
37660,1.50,1180.00,3.78,13.29
37671,1.50,1180.00,3.78,13.31
37681,1.50,1180.00,3.76,13.31
37691,1.50,1180.00,3.79,13.29
37702,1.50,1160.00,3.80,13.30
37711,1.50,1160.00,3.80,13.31
37721,1.50,1180.00,3.75,13.32
37732,1.50,1180.00,3.61,13.35
37742,1.50,1180.00,3.53,13.35
37752,1.50,1200.00,3.50,13.34
37764,1.50,1200.00,3.48,13.33
37774,1.50,1180.00,3.47,13.34
37786,1.50,1160.00,3.48,13.32
37797,1.50,1160.00,3.53,13.35
37807,1.50,1140.00,3.52,13.33
37817,1.50,1120.00,3.49,13.32
37826,1.50,1120.00,3.53,13.32
37835,1.50,1120.00,3.56,13.32
37845,1.50,1120.00,3.55,13.32
37855,1.50,1120.00,3.57,13.32
37864,1.50,1140.00,3.61,13.31
37874,1.50,1120.00,3.59,13.33
37884,1.50,1120.00,3.67,13.29
37894,1.50,1100.00,3.74,13.30
37904,1.50,1100.00,3.73,13.31
37914,1.50,1080.00,3.70,13.31
37924,1.50,1100.00,3.66,13.32
37934,1.50,1100.00,3.63,13.32
37945,1.50,1120.00,3.61,13.32
37955,1.50,1120.00,3.59,13.32
37965,1.50,1120.00,3.61,13.31
37975,1.50,1140.00,3.61,13.32
37985,1.50,1140.00,3.64,13.31
37994,1.50,1140.00,3.66,13.31
38004,1.50,1140.00,3.69,13.30
38014,1.50,1120.00,3.73,13.30
38023,1.50,1120.00,3.74,13.30
38033,1.50,1120.00,3.74,13.30
38042,1.50,1100.00,3.71,13.31
38056,1.50,1100.00,3.70,13.31
38066,1.50,1120.00,3.69,13.30
38076,1.50,1120.00,3.63,13.32
38086,1.50,1120.00,3.59,13.32
38095,1.50,1120.00,3.57,13.32
38104,1.50,1140.00,3.59,13.31
38113,1.50,1120.00,3.63,13.30
38124,1.50,1120.00,3.65,13.30
38134,1.50,1120.00,3.68,13.30
38143,1.50,1120.00,3.68,13.31
38153,1.50,1100.00,3.65,13.32
38163,1.50,1120.00,3.65,13.30
38173,1.50,1100.00,3.64,13.31
38184,1.50,1120.00,3.69,13.29
38193,1.50,1120.00,3.74,13.29
38203,1.50,1120.00,3.77,13.29
38213,1.50,1120.00,3.78,13.29
38223,1.50,1120.00,3.76,13.30
38233,1.50,1100.00,3.74,13.30
38243,1.50,1100.00,3.71,13.32
38256,1.50,1100.00,3.65,13.32
38266,1.50,1120.00,3.64,13.31
38276,1.50,1120.00,3.61,13.31
38286,1.50,1120.00,3.62,13.30
38296,1.50,1120.00,3.65,13.30
38308,1.50,1120.00,3.66,13.29
38319,1.50,1120.00,3.67,13.32
38328,1.50,1120.00,3.67,13.30
38338,1.50,1120.00,3.65,13.31
38348,1.50,1120.00,3.68,13.29
38362,1.50,1100.00,3.74,13.27
38372,1.50,1100.00,3.84,13.27
38382,1.50,1100.00,3.92,13.25
38392,1.50,1100.00,3.96,13.26
38402,1.50,1120.00,4.00,13.26
38413,1.50,1120.00,4.03,13.26
38422,1.50,1120.00,4.01,13.27
38432,1.50,1120.00,3.98,13.28
38441,1.50,1120.00,3.94,13.28
38451,1.50,1100.00,3.91,13.28
38460,1.50,1120.00,3.91,13.26
38471,1.50,1120.00,3.92,13.27
