Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
Start Going Up
16561,2.00,0.00,0.24,13.67
16581,2.00,0.00,0.27,13.67
16590,2.00,0.00,0.27,13.67
16602,2.00,0.00,0.28,13.66
16611,2.00,0.00,0.28,13.66
16621,2.00,0.00,0.29,13.66
16631,2.00,0.00,0.28,13.66
16641,2.00,0.00,0.28,13.66
16650,2.00,0.00,0.29,13.66
16660,2.00,0.00,0.29,13.66
16670,2.00,0.00,0.30,13.66
16680,2.00,0.00,0.31,13.66
16690,2.00,0.00,0.32,13.66
16699,2.00,0.00,0.33,13.66
16709,2.00,0.00,0.32,13.66
16719,2.00,0.00,0.33,13.66
16730,2.00,0.00,0.33,13.66
16740,2.00,0.00,0.34,13.66
16750,2.00,0.00,0.35,13.66
16760,2.00,0.00,0.35,13.66
16770,2.00,0.00,0.36,13.66
16780,2.00,0.00,0.37,13.66
16790,2.00,0.00,0.38,13.65
16800,2.00,0.00,0.39,13.65
16809,2.00,0.00,0.42,13.65
16820,2.00,0.00,0.42,13.65
16830,2.00,20.00,0.43,13.65
16839,2.00,20.00,0.44,13.65
16850,2.00,40.00,0.44,13.65
16860,2.00,40.00,0.45,13.65
16871,2.00,40.00,0.46,13.64
16881,2.00,20.00,0.50,13.64
16890,2.00,40.00,0.52,13.64
16901,2.00,20.00,0.53,13.64
16910,2.00,40.00,0.55,13.63
16919,2.00,40.00,0.57,13.63
16929,2.00,60.00,0.58,13.63
16939,2.00,40.00,0.59,13.63
16950,2.00,60.00,0.61,13.63
16960,2.00,40.00,0.63,13.63
16970,2.00,40.00,0.63,13.63
16979,2.00,20.00,0.64,13.63
16988,2.00,20.00,0.68,13.62
16999,2.00,0.00,0.69,13.62
17008,2.00,0.00,0.71,13.62
17019,2.00,20.00,0.71,13.62
17029,2.00,20.00,0.72,13.62
17039,2.00,20.00,0.77,13.60
17048,2.00,40.00,0.80,13.61
17058,2.00,40.00,0.81,13.61
17067,2.00,20.00,0.85,13.59
17081,2.00,40.00,0.90,13.60
17091,2.00,40.00,0.92,13.60
17101,2.00,40.00,0.94,13.59
17111,2.00,60.00,0.96,13.59
17123,2.00,60.00,0.98,13.59
17132,2.00,20.00,0.99,13.59
17142,2.00,20.00,1.00,13.59
17151,2.00,0.00,1.04,13.58
17160,2.00,0.00,1.07,13.58
17171,2.00,0.00,1.13,13.56
17180,2.00,0.00,1.17,13.56
17190,2.00,20.00,1.20,13.56
17200,2.00,20.00,1.24,13.56
17212,2.00,40.00,1.27,13.56
17220,2.00,40.00,1.28,13.56
17230,2.00,40.00,1.29,13.55
17240,2.00,40.00,1.34,13.54
17251,2.00,40.00,1.40,13.54
17261,2.00,40.00,1.40,13.55
17270,2.00,60.00,1.40,13.54
17280,2.00,80.00,1.42,13.54
17290,2.00,60.00,1.42,13.54
17300,2.00,60.00,1.43,13.54
17310,2.00,60.00,1.44,13.54
17319,2.00,40.00,1.47,13.53
17329,2.00,20.00,1.52,13.52
17339,2.00,20.00,1.55,13.52
17348,2.00,40.00,1.63,13.51
17359,2.00,20.00,1.71,13.49
17369,2.00,40.00,1.75,13.50
17381,2.00,60.00,1.74,13.51
17393,2.00,60.00,1.77,13.49
17403,2.00,60.00,1.81,13.49
17413,2.00,40.00,1.82,13.49
17422,2.00,40.00,1.85,13.49
17432,2.00,20.00,1.88,13.48
17441,2.00,40.00,1.91,13.48
17451,2.00,40.00,1.94,13.48
17461,2.00,80.00,1.97,13.47
17471,2.00,80.00,1.99,13.48
17481,2.00,80.00,2.01,13.47
17490,2.00,80.00,2.09,13.45
17499,2.00,60.00,2.12,13.46
17509,2.00,60.00,2.16,13.45
17520,2.00,40.00,2.21,13.44
17529,2.00,20.00,2.22,13.46
17538,2.00,40.00,2.22,13.45
17548,2.00,40.00,2.24,13.44
17560,2.00,40.00,2.30,13.43
17569,2.00,40.00,2.38,13.42
17583,2.00,60.00,2.43,13.42
17593,2.00,80.00,2.42,13.43
17602,2.00,60.00,2.42,13.43
17613,2.00,80.00,2.46,13.42
17622,2.00,60.00,2.49,13.42
17632,2.00,60.00,2.48,13.42
17643,2.00,40.00,2.47,13.42
17652,2.00,60.00,2.55,13.39
17662,2.00,60.00,2.60,13.40
17672,2.00,80.00,2.63,13.40
17682,2.00,60.00,2.65,13.39
17693,2.00,80.00,2.69,13.39
17702,2.00,60.00,2.75,13.38
17711,2.00,40.00,2.79,13.38
17721,2.00,40.00,2.84,13.38
17730,2.00,40.00,2.83,13.38
17740,2.00,60.00,2.88,13.36
17751,2.00,60.00,2.88,13.38
17760,2.00,80.00,2.86,13.38
17769,2.00,100.00,2.91,13.36
17780,2.00,100.00,2.91,13.37
17790,2.00,100.00,2.91,13.37
17800,2.00,100.00,2.91,13.38
17809,2.00,120.00,2.87,13.38
17819,2.00,120.00,2.88,13.38
17829,2.00,140.00,2.85,13.37
17840,2.00,140.00,2.83,13.39
17850,2.00,160.00,2.83,13.37
17860,2.00,160.00,2.78,13.39
17870,2.00,160.00,2.79,13.39
17880,2.00,160.00,2.78,13.38
17889,2.00,180.00,2.77,13.39
17900,2.00,180.00,2.78,13.40
17910,2.00,180.00,2.76,13.38
17919,2.00,200.00,2.74,13.38
17929,2.00,200.00,2.74,13.40
17940,2.00,200.00,2.72,13.39
17949,2.00,200.00,2.66,13.39
17960,2.00,200.00,2.60,13.40
17969,2.00,200.00,2.60,13.41
17979,2.00,200.00,2.61,13.39
17988,2.00,200.00,2.58,13.40
17998,2.00,200.00,2.56,13.43
18008,2.00,200.00,2.47,13.42
18018,2.00,200.00,2.39,13.43
18028,2.00,200.00,2.36,13.44
18037,2.00,180.00,2.37,13.41
18049,2.00,180.00,2.33,13.43
18058,2.00,180.00,2.34,13.42
18067,2.00,160.00,2.34,13.42
18079,2.00,160.00,2.36,13.43
18093,2.00,160.00,2.34,13.42
18103,2.00,140.00,2.35,13.42
18114,2.00,160.00,2.39,13.41
18124,2.00,160.00,2.38,13.43
18134,2.00,160.00,2.39,13.42
18142,2.00,160.00,2.39,13.42
18154,2.00,160.00,2.44,13.41
18163,2.00,140.00,2.42,13.42
18174,2.00,120.00,2.42,13.42
18184,2.00,140.00,2.41,13.42
18194,2.00,120.00,2.41,13.42
18204,2.00,120.00,2.39,13.42
18214,2.00,140.00,2.39,13.42
18223,2.00,140.00,2.38,13.42
18232,2.00,120.00,2.42,13.41
18242,2.00,140.00,2.42,13.42
18252,2.00,140.00,2.41,13.42
18263,2.00,120.00,2.42,13.41
18273,2.00,120.00,2.44,13.41
18282,2.00,140.00,2.43,13.41
18292,2.00,120.00,2.43,13.42
18301,2.00,120.00,2.42,13.41
18311,2.00,140.00,2.45,13.41
18321,2.00,140.00,2.46,13.41
18331,2.00,140.00,2.47,13.41
18341,2.00,140.00,2.46,13.41
18351,2.00,140.00,2.47,13.41
18360,2.00,140.00,2.47,13.41
18370,2.00,140.00,2.48,13.41
18380,2.00,140.00,2.44,13.42
18391,2.00,120.00,2.46,13.41
18401,2.00,140.00,2.44,13.41
18413,2.00,120.00,2.47,13.41
18422,2.00,140.00,2.50,13.39
18432,2.00,140.00,2.49,13.41
18442,2.00,140.00,2.45,13.41
18452,2.00,140.00,2.46,13.42
18462,2.00,160.00,2.43,13.41
18472,2.00,140.00,2.45,13.42
18482,2.00,140.00,2.44,13.41
18492,2.00,140.00,2.44,13.42
18502,2.00,140.00,2.43,13.40
18512,2.00,140.00,2.41,13.42
18523,2.00,160.00,2.45,13.40
18533,2.00,180.00,2.41,13.41
18543,2.00,160.00,2.43,13.41
18557,2.00,180.00,2.45,13.42
18573,2.00,160.00,2.47,13.39
18582,2.00,160.00,2.44,13.42
18594,2.00,160.00,2.46,13.41
18603,2.00,160.00,2.44,13.41
18613,2.00,180.00,2.43,13.42
18622,2.00,160.00,2.43,13.40
18632,2.00,160.00,2.40,13.42
18642,2.00,180.00,2.39,13.41
18652,2.00,180.00,2.39,13.41
18662,2.00,180.00,2.39,13.42
18675,2.00,180.00,2.41,13.41
18685,2.00,180.00,2.41,13.41
18695,2.00,180.00,2.40,13.43
18705,2.00,180.00,2.34,13.43
18714,2.00,180.00,2.30,13.43
18724,2.00,200.00,2.27,13.43
18734,2.00,180.00,2.25,13.44
18744,2.00,180.00,2.22,13.44
18754,2.00,160.00,2.23,13.43
18764,2.00,160.00,2.21,13.43
18773,2.00,160.00,2.21,13.43
18783,2.00,160.00,2.21,13.43
18794,2.00,160.00,2.21,13.43
18803,2.00,160.00,2.21,13.43
18812,2.00,140.00,2.22,13.42
18822,2.00,120.00,2.22,13.43
18831,2.00,140.00,2.21,13.43
18841,2.00,120.00,2.21,13.43
18850,2.00,120.00,2.21,13.43
18861,2.00,120.00,2.22,13.43
18871,2.00,140.00,2.23,13.43
18881,2.00,120.00,2.23,13.42
18891,2.00,120.00,2.24,13.43
18901,2.00,120.00,2.21,13.44
18911,2.00,100.00,2.23,13.42
18921,2.00,100.00,2.30,13.42
18932,2.00,120.00,2.33,13.41
18942,2.00,120.00,2.35,13.42
18951,2.00,120.00,2.37,13.40
18961,2.00,120.00,2.39,13.40
18973,2.00,120.00,2.43,13.40
18983,2.00,100.00,2.43,13.41
18992,2.00,100.00,2.43,13.41
19003,2.00,120.00,2.42,13.41
19015,2.00,120.00,2.41,13.41
19025,2.00,120.00,2.39,13.41
19034,2.00,140.00,2.39,13.41
19043,2.00,140.00,2.39,13.40
19053,2.00,120.00,2.39,13.41
19063,2.00,120.00,2.39,13.41
19071,2.00,140.00,2.40,13.41
19084,2.00,120.00,2.40,13.41
19098,2.00,120.00,2.42,13.40
19108,2.00,120.00,2.42,13.40
19118,2.00,140.00,2.43,13.40
19128,2.00,120.00,2.42,13.41
19138,2.00,120.00,2.46,13.39
19148,2.00,120.00,2.45,13.41
19159,2.00,120.00,2.44,13.40
19169,2.00,120.00,2.43,13.41
19179,2.00,120.00,2.40,13.41
19192,2.00,120.00,2.43,13.40
19202,2.00,140.00,2.42,13.41
19214,2.00,120.00,2.43,13.39
19223,2.00,120.00,2.43,13.40
19233,2.00,120.00,2.42,13.41
19243,2.00,120.00,2.47,13.38
19252,2.00,100.00,2.46,13.41
19263,2.00,100.00,2.50,13.38
19272,2.00,100.00,2.56,13.39
19283,2.00,120.00,2.57,13.38
19292,2.00,120.00,2.64,13.38
19302,2.00,120.00,2.61,13.38
19311,2.00,120.00,2.64,13.38
19321,2.00,140.00,2.65,13.38
19330,2.00,140.00,2.69,13.36
19340,2.00,120.00,2.65,13.39
19350,2.00,140.00,2.65,13.39
19360,2.00,160.00,2.62,13.38
19370,2.00,160.00,2.56,13.41
19380,2.00,160.00,2.50,13.39
19390,2.00,160.00,2.47,13.40
19399,2.00,160.00,2.44,13.39
19409,2.00,140.00,2.43,13.42
19418,2.00,160.00,2.40,13.41
19427,2.00,140.00,2.37,13.41
19438,2.00,160.00,2.40,13.41
19450,2.00,160.00,2.40,13.39
19460,2.00,160.00,2.40,13.41
19470,2.00,160.00,2.41,13.39
19481,2.00,160.00,2.41,13.41
19491,2.00,160.00,2.39,13.40
19500,2.00,160.00,2.40,13.41
19510,2.00,160.00,2.43,13.40
19520,2.00,140.00,2.42,13.40
19529,2.00,160.00,2.43,13.40
19538,2.00,160.00,2.43,13.39
19548,2.00,160.00,2.43,13.40
19558,2.00,140.00,2.43,13.40
19568,2.00,160.00,2.42,13.40
19579,2.00,160.00,2.42,13.40
19588,2.00,140.00,2.39,13.41
19601,2.00,160.00,2.39,13.40
19610,2.00,160.00,2.39,13.40
19619,2.00,160.00,2.39,13.41
19629,2.00,160.00,2.38,13.41
19639,2.00,180.00,2.38,13.41
19648,2.00,160.00,2.39,13.40
19659,2.00,160.00,2.36,13.41
19668,2.00,180.00,2.36,13.41
19678,2.00,180.00,2.36,13.40
19687,2.00,180.00,2.38,13.41
19697,2.00,180.00,2.37,13.42
19709,2.00,180.00,2.31,13.42
19719,2.00,180.00,2.30,13.42
19729,2.00,160.00,2.25,13.42
19738,2.00,140.00,2.25,13.42
19748,2.00,160.00,2.23,13.42
19757,2.00,140.00,2.23,13.42
19769,2.00,120.00,2.23,13.41
19779,2.00,140.00,2.32,13.40
19788,2.00,140.00,2.36,13.39
19798,2.00,140.00,2.38,13.41
19808,2.00,160.00,2.37,13.41
19819,2.00,160.00,2.33,13.42
19829,2.00,140.00,2.31,13.41
19838,2.00,140.00,2.31,13.42
19848,2.00,140.00,2.27,13.42
19858,2.00,120.00,2.30,13.39
19867,2.00,120.00,2.34,13.39
19877,2.00,120.00,2.39,13.40
19887,2.00,140.00,2.39,13.40
19896,2.00,140.00,2.37,13.40
19906,2.00,160.00,2.38,13.40
19916,2.00,160.00,2.39,13.41
19925,2.00,180.00,2.35,13.42
19935,2.00,160.00,2.31,13.41
19944,2.00,140.00,2.30,13.42
19954,2.00,120.00,2.27,13.41
19967,2.00,140.00,2.26,13.42
19976,2.00,140.00,2.24,13.43
19986,2.00,160.00,2.20,13.43
19996,2.00,180.00,2.18,13.43
20006,2.00,180.00,2.18,13.42
20015,2.00,160.00,2.20,13.42
20025,2.00,160.00,2.20,13.42
20035,2.00,160.00,2.19,13.43
20044,2.00,140.00,2.20,13.42
20055,2.00,160.00,2.18,13.42
20066,2.00,160.00,2.20,13.42
20078,2.00,160.00,2.19,13.42
20088,2.00,140.00,2.20,13.42
20098,2.00,160.00,2.19,13.42
20112,2.00,140.00,2.18,13.42
20122,2.00,140.00,2.19,13.42
20132,2.00,140.00,2.19,13.41
20142,2.00,140.00,2.19,13.43
20152,2.00,140.00,2.20,13.42
20162,2.00,160.00,2.20,13.43
20172,2.00,140.00,2.20,13.41
20182,2.00,140.00,2.21,13.42
20192,2.00,140.00,2.20,13.42
20203,2.00,140.00,2.21,13.42
20213,2.00,120.00,2.19,13.42
20224,2.00,140.00,2.21,13.42
20234,2.00,140.00,2.20,13.41
20244,2.00,120.00,2.20,13.42
20253,2.00,140.00,2.19,13.41
20263,2.00,140.00,2.23,13.42
20274,2.00,120.00,2.19,13.42
20282,2.00,140.00,2.21,13.41
20294,2.00,140.00,2.21,13.42
20303,2.00,120.00,2.22,13.42
20314,2.00,120.00,2.21,13.42
20324,2.00,120.00,2.22,13.41
20334,2.00,120.00,2.23,13.42
20343,2.00,120.00,2.23,13.41
20353,2.00,120.00,2.25,13.42
20362,2.00,120.00,2.22,13.42
20371,2.00,120.00,2.26,13.40
20380,2.00,120.00,2.25,13.42
20391,2.00,120.00,2.24,13.41
20400,2.00,120.00,2.25,13.41
20410,2.00,120.00,2.25,13.40
20421,2.00,120.00,2.33,13.39
20431,2.00,140.00,2.38,13.39
20440,2.00,120.00,2.33,13.40
20452,2.00,120.00,2.39,13.39
20461,2.00,140.00,2.43,13.39
20471,2.00,120.00,2.47,13.38
20482,2.00,120.00,2.47,13.39
20492,2.00,140.00,2.48,13.38
20502,2.00,140.00,2.47,13.39
20512,2.00,140.00,2.47,13.38
20523,2.00,160.00,2.47,13.40
20532,2.00,140.00,2.41,13.39
20545,2.00,140.00,2.45,13.39
20555,2.00,140.00,2.43,13.39
20568,2.00,140.00,2.42,13.40
20574,2.00,140.00,2.43,13.38
20584,2.00,140.00,2.42,13.40
20594,2.00,160.00,2.46,13.38
20604,2.00,140.00,2.37,13.42
20614,2.00,140.00,2.39,13.39
20624,2.00,140.00,2.39,13.40
20633,2.00,140.00,2.43,13.38
20643,2.00,140.00,2.40,13.40
20654,2.00,140.00,2.38,13.39
20664,2.00,160.00,2.37,13.40
20675,2.00,140.00,2.37,13.40
20684,2.00,160.00,2.30,13.42
20693,2.00,120.00,2.30,13.39
20702,2.00,120.00,2.39,13.38
20712,2.00,100.00,2.40,13.39
20723,2.00,120.00,2.45,13.38
20733,2.00,100.00,2.43,13.39
20744,2.00,120.00,2.45,13.38
20755,2.00,120.00,2.46,13.39
20765,2.00,120.00,2.46,13.39
20774,2.00,100.00,2.52,13.37
20784,2.00,100.00,2.55,13.37
20793,2.00,100.00,2.52,13.39
20803,2.00,100.00,2.54,13.37
20813,2.00,100.00,2.53,13.39
20823,2.00,100.00,2.49,13.39
20832,2.00,100.00,2.56,13.36
20842,2.00,100.00,2.52,13.39
20852,2.00,100.00,2.52,13.37
20861,2.00,100.00,2.54,13.37
20871,2.00,100.00,2.55,13.38
20881,2.00,100.00,2.61,13.35
20891,2.00,80.00,2.67,13.35
20901,2.00,100.00,2.65,13.37
20910,2.00,100.00,2.65,13.36
20920,2.00,100.00,2.69,13.35
20930,2.00,100.00,2.73,13.34
20940,2.00,120.00,2.74,13.35
20950,2.00,140.00,2.73,13.35
20960,2.00,120.00,2.72,13.36
20970,2.00,120.00,2.72,13.35
20980,2.00,140.00,2.72,13.36
20990,2.00,140.00,2.69,13.37
21000,2.00,140.00,2.66,13.37
21010,2.00,140.00,2.63,13.37
21020,2.00,160.00,2.64,13.37
21031,2.00,160.00,2.61,13.37
21040,2.00,160.00,2.63,13.36
21050,2.00,160.00,2.64,13.36
21061,2.00,180.00,2.59,13.39
21070,2.00,160.00,2.52,13.39
21081,2.00,160.00,2.49,13.38
21091,2.00,160.00,2.47,13.39
21101,2.00,160.00,2.46,13.38
21109,2.00,160.00,2.45,13.38
21121,2.00,160.00,2.44,13.39
21132,2.00,160.00,2.42,13.39
21141,2.00,160.00,2.42,13.38
21150,2.00,160.00,2.44,13.38
21161,2.00,160.00,2.43,13.39
21172,2.00,160.00,2.43,13.39
21182,2.00,140.00,2.43,13.39
21190,2.00,160.00,2.43,13.38
21201,2.00,160.00,2.43,13.39
21210,2.00,140.00,2.43,13.38
21220,2.00,140.00,2.42,13.39
21230,2.00,140.00,2.43,13.39
21240,2.00,160.00,2.42,13.39
21250,2.00,160.00,2.43,13.38
21261,2.00,140.00,2.43,13.39
21272,2.00,160.00,2.39,13.39
21281,2.00,160.00,2.40,13.39
21290,2.00,160.00,2.41,13.38
21301,2.00,160.00,2.42,13.38
21311,2.00,180.00,2.41,13.39
21321,2.00,160.00,2.42,13.38
21332,2.00,180.00,2.41,13.39
21341,2.00,160.00,2.39,13.39
21351,2.00,160.00,2.38,13.39
21360,2.00,160.00,2.37,13.39
21372,2.00,160.00,2.35,13.39
21380,2.00,180.00,2.34,13.39
21390,2.00,180.00,2.32,13.40
21400,2.00,180.00,2.30,13.41
21410,2.00,180.00,2.23,13.41
21419,2.00,180.00,2.20,13.41
21429,2.00,180.00,2.16,13.42
21441,2.00,160.00,2.13,13.42
21450,2.00,160.00,2.13,13.42
21460,2.00,160.00,2.13,13.42
21470,2.00,160.00,2.12,13.42
21480,2.00,160.00,2.12,13.42
21490,2.00,160.00,2.15,13.41
21500,2.00,160.00,2.16,13.41
21510,2.00,160.00,2.16,13.42
21522,2.00,140.00,2.16,13.41
21533,2.00,140.00,2.15,13.41
21543,2.00,120.00,2.19,13.40
21552,2.00,140.00,2.19,13.40
21562,2.00,140.00,2.20,13.40
21571,2.00,120.00,2.18,13.42
21583,2.00,120.00,2.21,13.40
21592,2.00,140.00,2.21,13.41
21602,2.00,120.00,2.21,13.41
21613,2.00,120.00,2.27,13.39
21625,2.00,120.00,2.31,13.37
21635,2.00,140.00,2.33,13.40
21645,2.00,120.00,2.30,13.40
21655,2.00,140.00,2.31,13.39
21665,2.00,140.00,2.37,13.37
21675,2.00,140.00,2.39,13.40
21686,2.00,140.00,2.36,13.39
21696,2.00,140.00,2.34,13.39
21706,2.00,140.00,2.37,13.38
21716,2.00,140.00,2.39,13.39
21726,2.00,140.00,2.38,13.38
21735,2.00,140.00,2.38,13.39
21745,2.00,140.00,2.39,13.37
21755,2.00,140.00,2.39,13.39
21765,2.00,140.00,2.41,13.38
21780,2.00,160.00,2.38,13.39
21791,2.00,140.00,2.36,13.40
21801,2.00,140.00,2.32,13.40
21811,2.00,120.00,2.32,13.39
21821,2.00,100.00,2.38,13.38
21831,2.00,120.00,2.39,13.37
21841,2.00,120.00,2.38,13.39
21851,2.00,140.00,2.42,13.37
21860,2.00,140.00,2.43,13.38
21871,2.00,140.00,2.47,13.37
21880,2.00,140.00,2.49,13.37
21890,2.00,140.00,2.48,13.38
21902,2.00,160.00,2.47,13.38
21911,2.00,160.00,2.40,13.40
21921,2.00,140.00,2.34,13.39
21931,2.00,140.00,2.39,13.39
21941,2.00,140.00,2.39,13.38
21951,2.00,140.00,2.40,13.39
21962,2.00,140.00,2.41,13.38
21972,2.00,160.00,2.40,13.38
21981,2.00,160.00,2.39,13.39
21991,2.00,140.00,2.33,13.40
22000,2.00,160.00,2.38,13.38
22010,2.00,160.00,2.30,13.41
22019,2.00,140.00,2.31,13.39
22030,2.00,120.00,2.28,13.40
22041,2.00,140.00,2.31,13.39
22051,2.00,140.00,2.28,13.40
22065,2.00,140.00,2.30,13.39
22071,2.00,140.00,2.29,13.40
22083,2.00,140.00,2.30,13.38
22090,2.00,140.00,2.32,13.39
22100,2.00,140.00,2.30,13.39
22111,2.00,120.00,2.35,13.37
22121,2.00,120.00,2.39,13.38
22134,2.00,100.00,2.43,13.38
22144,2.00,120.00,2.41,13.38
22154,2.00,120.00,2.44,13.37
22163,2.00,140.00,2.47,13.37
22173,2.00,140.00,2.49,13.37
22183,2.00,140.00,2.48,13.38
22192,2.00,120.00,2.51,13.36
22203,2.00,140.00,2.48,13.38
22212,2.00,120.00,2.45,13.38
22221,2.00,120.00,2.43,13.39
22230,2.00,140.00,2.43,13.38
22241,2.00,140.00,2.43,13.38
22251,2.00,140.00,2.41,13.38
22261,2.00,140.00,2.43,13.37
22273,2.00,160.00,2.44,13.37
22284,2.00,160.00,2.44,13.37
22295,2.00,160.00,2.44,13.38
22305,2.00,160.00,2.44,13.37
22316,2.00,160.00,2.41,13.39
22324,2.00,160.00,2.34,13.40
22334,2.00,140.00,2.31,13.39
22344,2.00,140.00,2.34,13.39
22354,2.00,140.00,2.36,13.37
22364,2.00,140.00,2.35,13.39
22377,2.00,140.00,2.39,13.37
22383,2.00,140.00,2.39,13.37
22393,2.00,160.00,2.45,13.37
22403,2.00,140.00,2.37,13.40
22413,2.00,140.00,2.34,13.39
22423,2.00,120.00,2.30,13.40
22433,2.00,140.00,2.36,13.37
22443,2.00,120.00,2.34,13.39
22452,2.00,140.00,2.36,13.38
22463,2.00,140.00,2.39,13.37
22473,2.00,160.00,2.40,13.38
22486,2.00,160.00,2.34,13.39
22495,2.00,160.00,2.33,13.39
22506,2.00,140.00,2.33,13.39
22517,2.00,140.00,2.32,13.39
22526,2.00,120.00,2.30,13.40
22536,2.00,120.00,2.30,13.38
22547,2.00,120.00,2.33,13.37
22557,2.00,140.00,2.37,13.38
22568,2.00,140.00,2.38,13.37
22580,2.00,160.00,2.40,13.39
22591,2.00,140.00,2.38,13.39
22601,2.00,140.00,2.33,13.39
22611,2.00,140.00,2.30,13.40
22620,2.00,140.00,2.29,13.39
22630,2.00,120.00,2.29,13.39
22640,2.00,140.00,2.31,13.39
22650,2.00,120.00,2.34,13.38
22660,2.00,140.00,2.38,13.37
22670,2.00,140.00,2.40,13.38
22680,2.00,160.00,2.43,13.38
22690,2.00,160.00,2.37,13.39
22699,2.00,160.00,2.38,13.38
22709,2.00,140.00,2.35,13.40
22719,2.00,140.00,2.30,13.40
22729,2.00,140.00,2.25,13.40
22739,2.00,120.00,2.23,13.39
22748,2.00,120.00,2.28,13.39
22759,2.00,140.00,2.30,13.38
22771,2.00,160.00,2.30,13.39
22780,2.00,140.00,2.30,13.40
22797,2.00,160.00,2.26,13.40
22810,2.00,140.00,2.22,13.40
22823,2.00,120.00,2.21,13.40
22833,2.00,120.00,2.19,13.40
22842,2.00,120.00,2.23,13.39
22853,2.00,140.00,2.28,13.39
22862,2.00,140.00,2.25,13.40
22871,2.00,160.00,2.24,13.40
22881,2.00,140.00,2.25,13.39
22891,2.00,140.00,2.25,13.40
22901,2.00,120.00,2.22,13.39
22911,2.00,140.00,2.30,13.38
22921,2.00,140.00,2.25,13.40
22931,2.00,120.00,2.24,13.39
22941,2.00,120.00,2.28,13.38
22950,2.00,140.00,2.32,13.38
22960,2.00,140.00,2.29,13.39
22970,2.00,120.00,2.27,13.38
22980,2.00,140.00,2.32,13.38
22990,2.00,140.00,2.35,13.37
23002,2.00,120.00,2.38,13.38
23012,2.00,140.00,2.38,13.37
23021,2.00,120.00,2.39,13.38
23030,2.00,120.00,2.38,13.37
23040,2.00,120.00,2.40,13.37
23050,2.00,120.00,2.39,13.38
23059,2.00,140.00,2.40,13.38
23070,2.00,120.00,2.39,13.37
23082,2.00,140.00,2.41,13.37
23092,2.00,160.00,2.41,13.37
23106,2.00,140.00,2.42,13.38
23113,2.00,140.00,2.39,13.38
23123,2.00,140.00,2.41,13.37
23133,2.00,140.00,2.39,13.38
23143,2.00,140.00,2.39,13.39
23153,2.00,140.00,2.37,13.38
23162,2.00,140.00,2.39,13.37
23173,2.00,140.00,2.39,13.38
23183,2.00,140.00,2.38,13.38
23194,2.00,140.00,2.35,13.38
23204,2.00,140.00,2.39,13.38
23217,2.00,160.00,2.36,13.38
23227,2.00,140.00,2.38,13.38
23236,2.00,140.00,2.37,13.37
23245,2.00,120.00,2.41,13.36
23255,2.00,140.00,2.39,13.38
23266,2.00,120.00,2.42,13.37
23276,2.00,140.00,2.40,13.37
23286,2.00,140.00,2.42,13.37
23298,2.00,160.00,2.42,13.37
23307,2.00,160.00,2.42,13.36
23318,2.00,160.00,2.43,13.38
23329,2.00,140.00,2.42,13.36
23339,2.00,160.00,2.40,13.39
23350,2.00,160.00,2.40,13.37
23359,2.00,140.00,2.39,13.37
23369,2.00,160.00,2.41,13.38
23378,2.00,180.00,2.41,13.37
23387,2.00,160.00,2.40,13.40
23397,2.00,160.00,2.33,13.40
23407,2.00,160.00,2.30,13.40
23418,2.00,160.00,2.26,13.39
23427,2.00,140.00,2.26,13.40
23438,2.00,160.00,2.21,13.39
23447,2.00,140.00,2.21,13.39
23458,2.00,160.00,2.22,13.39
23468,2.00,160.00,2.23,13.38
23478,2.00,160.00,2.25,13.39
23487,2.00,160.00,2.24,13.38
23497,2.00,160.00,2.26,13.39
23507,2.00,140.00,2.29,13.39
23517,2.00,140.00,2.28,13.39
23527,2.00,140.00,2.26,13.39
23538,2.00,120.00,2.26,13.39
23548,2.00,120.00,2.27,13.39
23557,2.00,140.00,2.28,13.39
23567,2.00,120.00,2.27,13.36
23577,2.00,120.00,2.32,13.36
23590,2.00,120.00,2.43,13.36
23600,2.00,140.00,2.43,13.38
23610,2.00,120.00,2.42,13.36
23621,2.00,120.00,2.48,13.35
23631,2.00,120.00,2.48,13.35
23640,2.00,100.00,2.52,13.35
23652,2.00,100.00,2.50,13.36
23661,2.00,120.00,2.53,13.35
23671,2.00,120.00,2.55,13.36
23682,2.00,120.00,2.58,13.35
23691,2.00,120.00,2.62,13.34
23701,2.00,100.00,2.57,13.36
23712,2.00,100.00,2.56,13.35
23721,2.00,100.00,2.57,13.35
23732,2.00,100.00,2.56,13.35
23742,2.00,120.00,2.60,13.35
23752,2.00,120.00,2.54,13.36
23763,2.00,120.00,2.56,13.35
23773,2.00,120.00,2.56,13.36
23784,2.00,120.00,2.53,13.35
23793,2.00,100.00,2.57,13.35
23803,2.00,100.00,2.54,13.35
23813,2.00,100.00,2.55,13.35
23823,2.00,120.00,2.58,13.35
23834,2.00,120.00,2.58,13.35
23845,2.00,120.00,2.55,13.37
23854,2.00,140.00,2.58,13.34
23865,2.00,140.00,2.58,13.36
23876,2.00,120.00,2.53,13.36
23885,2.00,120.00,2.58,13.34
23894,2.00,140.00,2.60,13.34
23904,2.00,120.00,2.58,13.37
23914,2.00,140.00,2.60,13.34
23923,2.00,160.00,2.56,13.37
23936,2.00,180.00,2.52,13.36
23945,2.00,160.00,2.52,13.35
23955,2.00,160.00,2.51,13.36
23965,2.00,160.00,2.46,13.37
