Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
Start Going Up
8534,3.00,0.00,0.20,13.40
8556,3.00,0.00,0.23,13.40
8566,3.00,0.00,0.23,13.40
8580,3.00,0.00,0.24,13.40
8589,3.00,0.00,0.24,13.40
8598,3.00,0.00,0.25,13.40
8608,3.00,0.00,0.25,13.40
8618,3.00,0.00,0.25,13.40
8627,3.00,0.00,0.26,13.40
8637,3.00,0.00,0.26,13.40
8647,3.00,0.00,0.27,13.40
8657,3.00,0.00,0.28,13.39
8667,3.00,0.00,0.29,13.39
8678,3.00,0.00,0.30,13.39
8689,3.00,0.00,0.30,13.39
8700,3.00,0.00,0.30,13.39
8710,3.00,20.00,0.31,13.39
8720,3.00,20.00,0.32,13.39
8729,3.00,20.00,0.33,13.39
8739,3.00,20.00,0.33,13.39
8748,3.00,20.00,0.34,13.39
8759,3.00,20.00,0.35,13.39
8768,3.00,0.00,0.35,13.39
8778,3.00,0.00,0.37,13.39
8789,3.00,0.00,0.37,13.39
8799,3.00,0.00,0.41,13.38
8809,3.00,20.00,0.42,13.38
8819,3.00,20.00,0.42,13.38
8828,3.00,20.00,0.43,13.38
8841,3.00,20.00,0.43,13.38
8850,3.00,20.00,0.43,13.38
8860,3.00,40.00,0.46,13.37
8870,3.00,40.00,0.48,13.37
8879,3.00,40.00,0.50,13.37
8889,3.00,40.00,0.50,13.37
8899,3.00,20.00,0.55,13.36
8909,3.00,20.00,0.58,13.36
8918,3.00,20.00,0.60,13.36
8929,3.00,40.00,0.60,13.36
8938,3.00,60.00,0.61,13.36
8948,3.00,60.00,0.63,13.35
8957,3.00,40.00,0.64,13.35
8968,3.00,40.00,0.68,13.35
8978,3.00,20.00,0.69,13.35
8988,3.00,0.00,0.70,13.35
8999,3.00,20.00,0.72,13.35
9008,3.00,20.00,0.73,13.35
9017,3.00,20.00,0.74,13.35
9027,3.00,20.00,0.77,13.33
9036,3.00,20.00,0.80,13.34
9047,3.00,20.00,0.82,13.33
9060,3.00,20.00,0.86,13.33
9070,3.00,40.00,0.90,13.32
9079,3.00,40.00,0.93,13.32
9089,3.00,40.00,0.94,13.33
9101,3.00,40.00,0.96,13.32
9111,3.00,40.00,0.98,13.32
9120,3.00,40.00,0.99,13.32
9130,3.00,40.00,1.03,13.31
9140,3.00,40.00,1.07,13.30
9151,3.00,20.00,1.10,13.31
9161,3.00,20.00,1.15,13.29
9171,3.00,0.00,1.19,13.29
9181,3.00,20.00,1.21,13.30
9194,3.00,20.00,1.22,13.29
9204,3.00,20.00,1.26,13.28
9214,3.00,20.00,1.26,13.28
9230,3.00,20.00,1.34,13.28
9240,3.00,0.00,1.37,13.27
9250,3.00,20.00,1.39,13.27
9260,3.00,20.00,1.42,13.27
9270,3.00,20.00,1.43,13.27
9280,3.00,20.00,1.44,13.27
9290,3.00,20.00,1.51,13.25
9299,3.00,20.00,1.55,13.25
9309,3.00,20.00,1.56,13.26
9319,3.00,20.00,1.61,13.24
9328,3.00,40.00,1.68,13.23
9338,3.00,40.00,1.73,13.23
9348,3.00,60.00,1.75,13.24
9358,3.00,60.00,1.77,13.23
9368,3.00,60.00,1.80,13.23
9378,3.00,40.00,1.82,13.23
9389,3.00,40.00,1.82,13.23
9398,3.00,20.00,1.89,13.21
9407,3.00,0.00,1.92,13.21
9418,3.00,20.00,2.00,13.20
9428,3.00,20.00,2.05,13.20
9438,3.00,20.00,2.08,13.20
9448,3.00,40.00,2.12,13.18
9458,3.00,40.00,2.17,13.18
9468,3.00,40.00,2.20,13.18
9477,3.00,40.00,2.22,13.18
9486,3.00,40.00,2.24,13.18
9497,3.00,20.00,2.29,13.17
9509,3.00,20.00,2.34,13.16
9519,3.00,20.00,2.38,13.17
9528,3.00,40.00,2.37,13.17
9539,3.00,60.00,2.41,13.15
9551,3.00,60.00,2.47,13.14
9564,3.00,60.00,2.52,13.15
9574,3.00,40.00,2.55,13.14
9584,3.00,40.00,2.60,13.14
9594,3.00,40.00,2.60,13.14
9604,3.00,20.00,2.65,13.12
9616,3.00,20.00,2.75,13.11
9626,3.00,40.00,2.85,13.10
9636,3.00,20.00,2.90,13.11
9646,3.00,40.00,2.92,13.10
9655,3.00,60.00,2.96,13.10
9666,3.00,60.00,3.00,13.10
9675,3.00,40.00,3.00,13.09
9685,3.00,40.00,3.08,13.08
9695,3.00,20.00,3.09,13.09
9705,3.00,0.00,3.09,13.08
9717,3.00,20.00,3.19,13.05
9726,3.00,20.00,3.32,13.04
9736,3.00,20.00,3.38,13.06
9745,3.00,40.00,3.42,13.04
9754,3.00,40.00,3.47,13.04
9764,3.00,20.00,3.54,13.02
9773,3.00,20.00,3.61,13.02
9784,3.00,40.00,3.61,13.03
9793,3.00,20.00,3.65,13.03
9803,3.00,20.00,3.65,13.02
9815,3.00,40.00,3.74,13.01
9824,3.00,60.00,3.73,13.02
9834,3.00,40.00,3.79,12.99
9843,3.00,40.00,3.79,12.98
9854,3.00,60.00,3.90,12.99
9863,3.00,40.00,3.94,13.00
9874,3.00,20.00,4.05,12.95
9883,3.00,40.00,4.05,12.97
9893,3.00,60.00,4.10,12.97
9902,3.00,60.00,4.12,12.96
9912,3.00,60.00,4.16,12.94
9923,3.00,80.00,4.22,12.93
9934,3.00,80.00,4.37,12.96
9945,3.00,60.00,4.32,12.95
9955,3.00,60.00,4.35,12.94
9964,3.00,60.00,4.35,12.96
9973,3.00,40.00,4.41,12.91
9984,3.00,40.00,4.41,12.94
9992,3.00,60.00,4.47,12.93
10001,3.00,60.00,4.49,12.93
10011,3.00,80.00,4.62,12.89
10022,3.00,100.00,4.63,12.92
10034,3.00,100.00,4.62,12.90
10043,3.00,80.00,4.65,12.87
10052,3.00,60.00,4.74,12.87
10062,3.00,60.00,4.88,12.87
10076,3.00,80.00,4.92,12.89
10086,3.00,100.00,4.91,12.87
10096,3.00,120.00,5.01,12.86
10106,3.00,140.00,5.03,12.87
10115,3.00,140.00,5.02,12.88
10126,3.00,140.00,4.97,12.89
10137,3.00,120.00,4.93,12.89
10147,3.00,140.00,4.88,12.89
10158,3.00,160.00,4.87,12.90
10167,3.00,180.00,4.87,12.90
10177,3.00,180.00,4.86,12.88
10187,3.00,180.00,4.75,12.94
10197,3.00,180.00,4.67,12.92
10207,3.00,180.00,4.63,12.91
10217,3.00,180.00,4.59,12.93
10226,3.00,180.00,4.54,12.93
10236,3.00,180.00,4.52,12.92
10246,3.00,200.00,4.49,12.94
10255,3.00,200.00,4.43,12.94
10265,3.00,200.00,4.38,12.94
10275,3.00,180.00,4.35,12.95
10286,3.00,200.00,4.35,12.94
10295,3.00,160.00,4.31,12.96
10306,3.00,160.00,4.31,12.94
10315,3.00,160.00,4.25,12.95
10325,3.00,160.00,4.20,12.96
10335,3.00,160.00,4.23,12.94
10344,3.00,180.00,4.21,12.95
10354,3.00,180.00,4.20,12.96
10364,3.00,160.00,4.20,12.94
10373,3.00,180.00,4.20,12.97
10383,3.00,180.00,4.14,12.97
10393,3.00,180.00,4.17,12.94
10404,3.00,180.00,4.16,12.96
10413,3.00,180.00,4.19,12.94
10424,3.00,180.00,4.21,12.94
10435,3.00,180.00,4.22,12.96
10444,3.00,180.00,4.22,12.94
10453,3.00,160.00,4.22,12.97
10463,3.00,180.00,4.18,12.97
10473,3.00,160.00,4.18,12.94
10484,3.00,160.00,4.10,12.99
10493,3.00,160.00,4.10,12.94
10503,3.00,160.00,4.09,12.99
10513,3.00,160.00,4.01,12.96
10523,3.00,160.00,4.05,12.98
10536,3.00,160.00,4.04,12.95
10546,3.00,140.00,3.96,12.99
10556,3.00,160.00,4.00,12.97
10567,3.00,140.00,3.99,12.96
10582,3.00,160.00,4.05,12.96
10591,3.00,140.00,4.00,12.96
10602,3.00,140.00,4.08,12.96
10612,3.00,140.00,4.05,12.97
10621,3.00,140.00,4.10,12.96
10631,3.00,140.00,4.05,12.96
10642,3.00,140.00,4.07,12.97
10653,3.00,120.00,4.03,12.95
10663,3.00,140.00,4.08,12.96
10673,3.00,120.00,4.09,12.96
10682,3.00,120.00,4.10,12.95
10693,3.00,140.00,4.09,12.95
10703,3.00,140.00,4.18,12.97
10713,3.00,140.00,4.11,12.96
10722,3.00,140.00,4.10,12.96
10732,3.00,140.00,4.04,12.96
10742,3.00,140.00,4.08,12.95
10753,3.00,140.00,4.09,12.96
10762,3.00,120.00,4.10,12.94
10772,3.00,140.00,4.11,12.96
10784,3.00,160.00,4.16,12.95
10795,3.00,160.00,4.09,12.97
10804,3.00,160.00,4.14,12.93
10814,3.00,180.00,4.15,12.97
10823,3.00,160.00,4.14,12.94
10833,3.00,140.00,4.14,12.97
10844,3.00,140.00,4.09,12.96
10853,3.00,160.00,4.07,12.96
10862,3.00,160.00,4.05,12.96
10872,3.00,160.00,4.04,12.97
10882,3.00,180.00,4.04,12.94
10892,3.00,160.00,4.01,12.95
10902,3.00,160.00,3.98,12.95
10912,3.00,140.00,3.92,12.95
10922,3.00,160.00,3.93,12.95
10932,3.00,160.00,3.86,12.99
10941,3.00,180.00,3.83,13.00
10950,3.00,160.00,3.83,12.97
10961,3.00,160.00,3.87,12.99
10971,3.00,160.00,3.83,12.97
10981,3.00,140.00,3.87,12.98
10992,3.00,140.00,3.83,12.99
11002,3.00,140.00,3.83,12.99
11013,3.00,140.00,3.78,12.97
11021,3.00,140.00,3.85,12.97
11031,3.00,140.00,3.80,12.99
11043,3.00,120.00,3.87,12.96
11055,3.00,120.00,3.93,12.94
11063,3.00,120.00,4.00,12.96
11073,3.00,120.00,4.00,12.94
11088,3.00,120.00,4.14,12.94
11098,3.00,120.00,4.09,12.95
11108,3.00,120.00,4.14,12.94
11118,3.00,120.00,4.14,12.95
11128,3.00,100.00,4.14,12.94
11138,3.00,100.00,4.15,12.94
11149,3.00,120.00,4.10,12.97
11158,3.00,120.00,4.09,12.94
11170,3.00,120.00,4.08,12.95
11179,3.00,140.00,4.11,12.94
11189,3.00,120.00,4.09,12.96
11198,3.00,120.00,4.09,12.94
11208,3.00,140.00,4.13,12.94
11217,3.00,140.00,4.11,12.94
11228,3.00,120.00,4.09,12.95
11237,3.00,120.00,4.03,12.97
11247,3.00,120.00,4.14,12.92
11257,3.00,120.00,4.14,12.95
11266,3.00,120.00,4.18,12.94
11276,3.00,140.00,4.19,12.93
11286,3.00,140.00,4.18,12.94
11296,3.00,140.00,4.09,12.96
11306,3.00,140.00,4.08,12.95
11316,3.00,140.00,4.02,12.98
11326,3.00,120.00,4.00,12.94
11336,3.00,120.00,4.05,12.94
11346,3.00,140.00,4.11,12.94
11359,3.00,140.00,4.08,12.95
11365,3.00,140.00,4.12,12.94
11375,3.00,160.00,4.18,12.94
11384,3.00,180.00,4.10,12.96
11394,3.00,160.00,4.09,12.95
11404,3.00,160.00,4.12,12.94
11414,3.00,160.00,4.13,12.94
11425,3.00,140.00,4.09,12.95
11435,3.00,140.00,4.05,12.96
11444,3.00,140.00,4.04,12.96
11455,3.00,120.00,3.98,12.96
11465,3.00,140.00,3.96,12.97
11474,3.00,160.00,3.98,12.96
11484,3.00,140.00,4.00,12.95
11495,3.00,140.00,4.05,12.94
11504,3.00,140.00,4.05,12.94
11514,3.00,120.00,4.09,12.94
11524,3.00,100.00,4.15,12.94
11535,3.00,120.00,4.19,12.92
11545,3.00,120.00,4.22,12.92
11553,3.00,140.00,4.25,12.93
11563,3.00,140.00,4.25,12.92
11574,3.00,140.00,4.31,12.91
11584,3.00,140.00,4.35,12.91
11594,3.00,140.00,4.33,12.93
11605,3.00,120.00,4.31,12.92
11614,3.00,140.00,4.32,12.92
11624,3.00,160.00,4.28,12.95
11635,3.00,140.00,4.21,12.93
11644,3.00,160.00,4.22,12.94
11654,3.00,160.00,4.15,12.94
11664,3.00,160.00,4.11,12.94
11679,3.00,140.00,4.08,12.95
11688,3.00,160.00,4.02,12.96
11698,3.00,140.00,4.01,12.95
11708,3.00,160.00,4.00,12.96
11718,3.00,140.00,4.00,12.95
11727,3.00,160.00,3.97,12.95
11737,3.00,140.00,4.00,12.95
11746,3.00,160.00,3.96,12.96
11756,3.00,160.00,3.96,12.96
11766,3.00,160.00,3.99,12.94
11775,3.00,160.00,3.96,12.97
11785,3.00,160.00,4.02,12.94
11794,3.00,160.00,4.02,12.94
11804,3.00,160.00,4.07,12.94
11813,3.00,160.00,4.02,12.94
11823,3.00,140.00,4.02,12.97
11833,3.00,160.00,4.02,12.93
11843,3.00,160.00,4.02,12.97
11852,3.00,160.00,3.98,12.97
11863,3.00,160.00,3.93,12.98
11873,3.00,160.00,3.83,12.95
11883,3.00,160.00,3.87,12.98
11893,3.00,140.00,3.77,12.99
11902,3.00,140.00,3.76,12.99
11912,3.00,140.00,3.72,12.97
11922,3.00,140.00,3.78,12.98
11932,3.00,140.00,3.73,12.97
11943,3.00,140.00,3.74,12.97
11953,3.00,120.00,3.74,12.94
11962,3.00,140.00,3.85,12.94
11973,3.00,140.00,3.83,12.94
11982,3.00,120.00,3.90,12.94
11992,3.00,120.00,3.95,12.94
12002,3.00,120.00,4.00,12.91
12012,3.00,100.00,4.13,12.96
12023,3.00,120.00,4.08,12.92
12034,3.00,120.00,4.11,12.94
12045,3.00,120.00,4.09,12.94
12055,3.00,100.00,4.17,12.91
12066,3.00,100.00,4.18,12.93
12075,3.00,80.00,4.17,12.91
12085,3.00,100.00,4.30,12.91
12094,3.00,100.00,4.29,12.92
12109,3.00,120.00,4.35,12.87
12118,3.00,120.00,4.46,12.90
12128,3.00,120.00,4.38,12.92
12138,3.00,100.00,4.44,12.89
12149,3.00,100.00,4.38,12.92
12159,3.00,100.00,4.38,12.89
12170,3.00,120.00,4.36,12.92
12179,3.00,140.00,4.35,12.90
12189,3.00,140.00,4.32,12.92
12199,3.00,140.00,4.38,12.89
12209,3.00,140.00,4.33,12.93
12218,3.00,160.00,4.36,12.90
12228,3.00,160.00,4.32,12.90
12238,3.00,160.00,4.30,12.94
12248,3.00,180.00,4.31,12.90
12259,3.00,180.00,4.18,12.94
12269,3.00,180.00,4.15,12.94
12278,3.00,180.00,4.10,12.94
12288,3.00,160.00,4.00,12.94
12298,3.00,160.00,3.98,12.97
12307,3.00,200.00,3.96,12.96
12317,3.00,200.00,3.93,12.94
12327,3.00,200.00,3.82,13.00
12336,3.00,220.00,3.79,12.97
12346,3.00,200.00,3.75,12.96
12355,3.00,180.00,3.70,13.00
12366,3.00,180.00,3.72,12.97
12376,3.00,180.00,3.70,12.97
12385,3.00,180.00,3.68,12.99
12396,3.00,200.00,3.68,12.97
12406,3.00,180.00,3.65,12.99
12416,3.00,180.00,3.68,12.97
12425,3.00,180.00,3.66,12.96
12435,3.00,160.00,3.68,12.98
12445,3.00,160.00,3.70,12.96
12457,3.00,160.00,3.70,12.99
12467,3.00,160.00,3.72,12.96
12477,3.00,140.00,3.71,12.97
12486,3.00,160.00,3.74,12.96
12496,3.00,140.00,3.71,12.98
12505,3.00,160.00,3.71,12.96
12516,3.00,140.00,3.73,12.97
12526,3.00,160.00,3.75,12.96
12536,3.00,140.00,3.73,12.97
12547,3.00,160.00,3.75,12.96
12556,3.00,140.00,3.80,12.96
12565,3.00,140.00,3.82,12.97
12576,3.00,140.00,3.81,12.96
12585,3.00,140.00,3.78,12.97
12596,3.00,120.00,3.80,12.96
12610,3.00,120.00,3.76,12.97
12621,3.00,120.00,3.77,12.96
12631,3.00,120.00,3.76,12.95
12641,3.00,120.00,3.80,12.95
12650,3.00,120.00,3.81,12.96
12660,3.00,140.00,3.83,12.96
12669,3.00,120.00,3.85,12.95
12678,3.00,120.00,3.83,12.96
12688,3.00,120.00,3.80,12.97
12699,3.00,120.00,3.80,12.96
12712,3.00,120.00,3.81,12.96
12726,3.00,100.00,3.81,12.96
12736,3.00,100.00,3.83,12.95
12746,3.00,100.00,3.88,12.94
12757,3.00,100.00,3.92,12.94
12765,3.00,100.00,3.92,12.95
12775,3.00,100.00,3.98,12.93
12785,3.00,100.00,4.03,12.92
12795,3.00,120.00,4.09,12.91
12805,3.00,120.00,4.12,12.92
12814,3.00,120.00,4.10,12.93
12824,3.00,140.00,4.13,12.92
12835,3.00,120.00,4.14,12.92
12844,3.00,100.00,4.16,12.92
12854,3.00,100.00,4.12,12.93
12864,3.00,120.00,4.13,12.92
12874,3.00,100.00,4.12,12.93
12884,3.00,120.00,4.10,12.93
12894,3.00,140.00,4.10,12.92
12903,3.00,140.00,4.10,12.93
12913,3.00,120.00,4.11,12.94
12923,3.00,120.00,4.11,12.94
12932,3.00,140.00,4.09,12.93
12942,3.00,120.00,4.09,12.93
12953,3.00,120.00,4.08,12.93
12962,3.00,120.00,4.06,12.92
12974,3.00,140.00,4.08,12.94
12984,3.00,120.00,4.08,12.91
12993,3.00,140.00,4.10,12.92
13006,3.00,140.00,4.14,12.92
13016,3.00,160.00,4.14,12.91
13026,3.00,120.00,4.20,12.90
13037,3.00,120.00,4.27,12.89
13048,3.00,100.00,4.27,12.90
13057,3.00,120.00,4.27,12.91
13067,3.00,100.00,4.28,12.90
13076,3.00,140.00,4.31,12.89
13086,3.00,140.00,4.39,12.87
13096,3.00,140.00,4.42,12.88
13107,3.00,120.00,4.45,12.88
13121,3.00,120.00,4.44,12.89
13132,3.00,100.00,4.43,12.89
13142,3.00,100.00,4.41,12.90
13151,3.00,100.00,4.43,12.90
13161,3.00,100.00,4.40,12.89
13171,3.00,100.00,4.40,12.89
13181,3.00,80.00,4.38,12.90
13191,3.00,80.00,4.38,12.89
13201,3.00,100.00,4.43,12.87
13211,3.00,100.00,4.38,12.91
13221,3.00,100.00,4.37,12.88
13232,3.00,120.00,4.41,12.89
13241,3.00,120.00,4.43,12.88
13251,3.00,100.00,4.49,12.86
13261,3.00,100.00,4.50,12.88
13271,3.00,100.00,4.56,12.85
13281,3.00,120.00,4.62,12.87
13290,3.00,120.00,4.64,12.85
13300,3.00,120.00,4.70,12.87
13311,3.00,120.00,4.64,12.86
13321,3.00,140.00,4.64,12.88
13330,3.00,140.00,4.59,12.87
13340,3.00,140.00,4.57,12.88
13350,3.00,160.00,4.61,12.87
13359,3.00,160.00,4.54,12.87
13369,3.00,160.00,4.55,12.90
13380,3.00,160.00,4.43,12.89
13389,3.00,160.00,4.34,12.92
13398,3.00,160.00,4.34,12.88
13409,3.00,160.00,4.27,12.90
13420,3.00,180.00,4.23,12.92
13430,3.00,180.00,4.26,12.89
13439,3.00,200.00,4.21,12.91
13449,3.00,180.00,4.23,12.91
13460,3.00,180.00,4.27,12.88
13469,3.00,180.00,4.21,12.91
13479,3.00,180.00,4.21,12.92
13491,3.00,180.00,4.22,12.88
13500,3.00,200.00,4.22,12.90
13511,3.00,200.00,4.18,12.93
13520,3.00,200.00,4.22,12.88
13530,3.00,200.00,4.10,12.93
13543,3.00,180.00,4.02,12.95
13554,3.00,180.00,4.03,12.94
