Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
19986,3.50,140.00,4.93,12.71
19995,3.50,120.00,4.95,12.69
20005,3.50,120.00,4.93,12.71
20015,3.50,140.00,4.98,12.69
20024,3.50,120.00,5.04,12.68
20034,3.50,120.00,5.02,12.70
20045,3.50,140.00,4.97,12.72
20055,3.50,120.00,5.00,12.68
20064,3.50,120.00,5.09,12.68
20074,3.50,120.00,5.01,12.71
20084,3.50,120.00,5.14,12.64
20096,3.50,100.00,5.20,12.67
20106,3.50,120.00,5.19,12.67
20115,3.50,100.00,5.32,12.64
20124,3.50,100.00,5.32,12.68
20134,3.50,100.00,5.36,12.65
20144,3.50,100.00,5.48,12.63
20154,3.50,100.00,5.47,12.65
20165,3.50,80.00,5.51,12.63
20175,3.50,80.00,5.57,12.62
20185,3.50,80.00,5.56,12.66
20194,3.50,80.00,5.47,12.66
20204,3.50,80.00,5.51,12.63
20214,3.50,80.00,5.67,12.59
20224,3.50,80.00,5.71,12.63
20234,3.50,80.00,5.69,12.61
20243,3.50,80.00,5.76,12.60
20253,3.50,60.00,5.87,12.58
20262,3.50,80.00,5.88,12.61
20272,3.50,80.00,5.93,12.58
20283,3.50,80.00,6.08,12.55
20291,3.50,80.00,6.11,12.58
20301,3.50,80.00,6.07,12.58
20311,3.50,100.00,6.17,12.55
20321,3.50,100.00,6.14,12.57
20331,3.50,100.00,6.16,12.57
20340,3.50,100.00,6.09,12.60
20351,3.50,120.00,6.04,12.58
20360,3.50,100.00,6.13,12.55
20371,3.50,100.00,6.01,12.62
20381,3.50,120.00,5.94,12.62
20391,3.50,140.00,5.89,12.58
20401,3.50,160.00,5.92,12.61
20411,3.50,160.00,5.92,12.59
20421,3.50,180.00,5.89,12.60
20431,3.50,160.00,5.89,12.62
20440,3.50,160.00,5.84,12.59
20450,3.50,180.00,5.78,12.61
20461,3.50,200.00,5.77,12.64
20470,3.50,180.00,5.67,12.62
20481,3.50,200.00,5.55,12.66
20491,3.50,200.00,5.51,12.65
20500,3.50,180.00,5.44,12.68
20509,3.50,200.00,5.41,12.64
20519,3.50,220.00,5.33,12.66
20529,3.50,220.00,5.19,12.70
20539,3.50,220.00,5.15,12.69
20550,3.50,220.00,5.11,12.68
20559,3.50,200.00,5.08,12.68
20569,3.50,220.00,5.04,12.69
20580,3.50,220.00,5.05,12.69
20591,3.50,220.00,5.06,12.68
20600,3.50,220.00,5.03,12.68
20612,3.50,220.00,4.92,12.73
20621,3.50,200.00,4.89,12.70
20630,3.50,200.00,4.84,12.72
20640,3.50,200.00,4.76,12.73
20650,3.50,200.00,4.75,12.71
20660,3.50,200.00,4.70,12.73
20673,3.50,200.00,4.70,12.72
20682,3.50,180.00,4.71,12.72
20691,3.50,180.00,4.70,12.73
20701,3.50,180.00,4.75,12.71
20710,3.50,180.00,4.73,12.72
20721,3.50,180.00,4.75,12.71
20731,3.50,180.00,4.79,12.68
20741,3.50,180.00,4.80,12.73
20751,3.50,180.00,4.79,12.70
20761,3.50,160.00,4.75,12.72
20771,3.50,140.00,4.77,12.71
20780,3.50,160.00,4.75,12.72
20790,3.50,160.00,4.80,12.70
20800,3.50,140.00,4.81,12.70
20810,3.50,140.00,4.87,12.70
20820,3.50,160.00,4.83,12.71
20831,3.50,140.00,4.87,12.70
20841,3.50,140.00,4.81,12.72
20851,3.50,140.00,4.86,12.69
20861,3.50,160.00,4.84,12.71
20872,3.50,140.00,4.79,12.73
20882,3.50,140.00,4.78,12.71
20892,3.50,140.00,4.88,12.69
20902,3.50,140.00,4.85,12.71
20912,3.50,140.00,4.88,12.70
20922,3.50,140.00,4.89,12.68
20932,3.50,140.00,4.97,12.68
20943,3.50,140.00,4.92,12.72
20953,3.50,140.00,4.92,12.69
20965,3.50,120.00,4.92,12.70
20974,3.50,120.00,4.92,12.69
20984,3.50,140.00,4.89,12.70
20993,3.50,120.00,4.95,12.67
21003,3.50,140.00,4.94,12.70
21013,3.50,140.00,4.98,12.67
21023,3.50,140.00,5.06,12.67
21033,3.50,120.00,5.03,12.69
21043,3.50,120.00,5.01,12.68
21053,3.50,80.00,5.05,12.69
21062,3.50,100.00,4.97,12.71
21072,3.50,100.00,5.01,12.66
21083,3.50,100.00,5.08,12.67
21092,3.50,100.00,5.05,12.68
21101,3.50,120.00,5.11,12.65
21111,3.50,80.00,5.13,12.68
21120,3.50,80.00,5.11,12.68
21131,3.50,80.00,5.13,12.65
21140,3.50,60.00,5.33,12.61
21151,3.50,60.00,5.38,12.65
21160,3.50,100.00,5.34,12.66
21169,3.50,80.00,5.42,12.62
21180,3.50,80.00,5.49,12.62
21190,3.50,100.00,5.48,12.64
21201,3.50,80.00,5.48,12.64
21212,3.50,60.00,5.49,12.62
21224,3.50,60.00,5.55,12.63
21235,3.50,80.00,5.44,12.67
21243,3.50,80.00,5.36,12.64
21253,3.50,80.00,5.52,12.60
21263,3.50,80.00,5.59,12.62
21273,3.50,100.00,5.62,12.61
21283,3.50,80.00,5.72,12.59
21291,3.50,80.00,5.75,12.61
21302,3.50,100.00,5.71,12.62
21311,3.50,100.00,5.82,12.60
21320,3.50,100.00,5.75,12.62
21330,3.50,100.00,5.74,12.58
21343,3.50,100.00,5.86,12.58
21352,3.50,100.00,5.83,12.60
21361,3.50,100.00,5.92,12.59
21372,3.50,100.00,5.86,12.61
21384,3.50,120.00,5.89,12.58
21396,3.50,120.00,5.86,12.61
21406,3.50,140.00,5.85,12.60
21416,3.50,140.00,5.83,12.58
21426,3.50,160.00,5.83,12.60
21435,3.50,160.00,5.83,12.59
21446,3.50,180.00,5.78,12.62
21455,3.50,160.00,5.71,12.62
21464,3.50,180.00,5.64,12.63
21475,3.50,160.00,5.56,12.63
21484,3.50,160.00,5.49,12.65
21494,3.50,160.00,5.49,12.62
21504,3.50,180.00,5.47,12.64
21515,3.50,180.00,5.44,12.63
21524,3.50,200.00,5.41,12.65
21534,3.50,200.00,5.36,12.66
21545,3.50,200.00,5.28,12.65
21555,3.50,200.00,5.27,12.66
21565,3.50,180.00,5.26,12.66
21574,3.50,180.00,5.23,12.65
21584,3.50,200.00,5.18,12.67
21595,3.50,200.00,5.22,12.66
21606,3.50,180.00,5.20,12.65
21614,3.50,200.00,5.19,12.69
21624,3.50,180.00,5.19,12.65
21634,3.50,160.00,5.14,12.67
21644,3.50,160.00,5.15,12.67
21655,3.50,180.00,5.15,12.68
21664,3.50,180.00,5.12,12.66
21674,3.50,200.00,5.14,12.69
21684,3.50,180.00,5.10,12.67
21694,3.50,180.00,4.96,12.70
21704,3.50,180.00,4.97,12.69
21715,3.50,180.00,4.88,12.69
21726,3.50,180.00,4.85,12.69
21736,3.50,180.00,4.89,12.68
21746,3.50,180.00,4.86,12.68
21755,3.50,180.00,4.83,12.71
21766,3.50,180.00,4.88,12.67
21776,3.50,180.00,4.82,12.71
21786,3.50,180.00,4.86,12.69
21795,3.50,180.00,4.83,12.69
21804,3.50,160.00,4.87,12.69
21814,3.50,160.00,4.90,12.69
21824,3.50,160.00,4.83,12.69
21834,3.50,160.00,4.91,12.68
21843,3.50,160.00,4.87,12.69
21853,3.50,160.00,4.88,12.69
21863,3.50,160.00,4.87,12.69
21873,3.50,140.00,4.91,12.69
21884,3.50,160.00,4.88,12.69
21894,3.50,160.00,4.90,12.68
21905,3.50,160.00,4.94,12.66
21915,3.50,160.00,4.91,12.69
21925,3.50,160.00,4.96,12.67
21934,3.50,140.00,4.96,12.69
21943,3.50,140.00,4.97,12.69
21953,3.50,140.00,4.92,12.69
21964,3.50,120.00,4.88,12.69
21973,3.50,140.00,4.88,12.69
21984,3.50,140.00,4.87,12.69
21993,3.50,140.00,4.90,12.68
22004,3.50,140.00,4.93,12.67
22013,3.50,140.00,4.92,12.68
22022,3.50,120.00,4.96,12.68
22033,3.50,120.00,4.97,12.69
22042,3.50,100.00,4.94,12.69
22055,3.50,100.00,4.99,12.66
22066,3.50,80.00,5.03,12.69
22078,3.50,100.00,4.98,12.68
22088,3.50,60.00,5.07,12.64
22098,3.50,60.00,5.21,12.63
22108,3.50,80.00,5.21,12.65
22117,3.50,60.00,5.25,12.64
22127,3.50,60.00,5.27,12.62
22137,3.50,60.00,5.36,12.62
22146,3.50,80.00,5.40,12.62
22155,3.50,60.00,5.49,12.62
22169,3.50,60.00,5.48,12.62
22179,3.50,60.00,5.46,12.62
22190,3.50,40.00,5.55,12.60
22199,3.50,60.00,5.66,12.59
22209,3.50,60.00,5.62,12.62
22219,3.50,80.00,5.66,12.59
22228,3.50,60.00,5.80,12.55
22238,3.50,80.00,5.93,12.56
22247,3.50,80.00,5.97,12.56
22257,3.50,80.00,5.97,12.55
22268,3.50,80.00,6.02,12.55
22277,3.50,100.00,6.12,12.60
22286,3.50,100.00,5.99,12.56
22295,3.50,100.00,5.97,12.56
22306,3.50,80.00,6.03,12.56
22315,3.50,100.00,5.98,12.58
22324,3.50,100.00,6.02,12.56
22334,3.50,100.00,5.98,12.58
22344,3.50,100.00,6.02,12.53
22354,3.50,120.00,5.99,12.58
22363,3.50,120.00,5.98,12.55
22372,3.50,140.00,6.03,12.56
22382,3.50,120.00,5.93,12.59
22392,3.50,120.00,5.97,12.57
22402,3.50,140.00,5.85,12.61
22412,3.50,120.00,5.88,12.58
22424,3.50,140.00,5.80,12.59
22433,3.50,140.00,5.80,12.60
22443,3.50,160.00,5.84,12.56
22453,3.50,160.00,5.81,12.61
22463,3.50,160.00,5.82,12.58
Start Going Up
29326,3.50,0.00,0.20,13.22
29336,3.50,0.00,0.21,13.21
29349,3.50,0.00,0.23,13.21
29359,3.50,0.00,0.24,13.21
29370,3.50,0.00,0.26,13.21
29380,3.50,0.00,0.27,13.21
29390,3.50,0.00,0.28,13.21
29400,3.50,0.00,0.29,13.21
29413,3.50,0.00,0.32,13.21
29423,3.50,20.00,0.33,13.21
29436,3.50,20.00,0.33,13.21
29446,3.50,40.00,0.34,13.20
29459,3.50,40.00,0.39,13.19
29468,3.50,20.00,0.41,13.20
29477,3.50,40.00,0.42,13.20
29488,3.50,20.00,0.44,13.19
29497,3.50,40.00,0.47,13.18
29507,3.50,60.00,0.51,13.18
29517,3.50,80.00,0.55,13.18
29526,3.50,80.00,0.55,13.18
29537,3.50,80.00,0.56,13.17
29548,3.50,100.00,0.64,13.17
29557,3.50,60.00,0.64,13.17
29566,3.50,60.00,0.68,13.16
29577,3.50,60.00,0.70,13.15
29587,3.50,40.00,0.75,13.14
29598,3.50,40.00,0.88,13.14
29608,3.50,40.00,0.88,13.14
29617,3.50,20.00,0.91,13.13
29627,3.50,20.00,0.95,13.11
29638,3.50,60.00,1.04,13.11
29646,3.50,60.00,1.11,13.11
29656,3.50,60.00,1.15,13.11
29669,3.50,60.00,1.23,13.10
29679,3.50,40.00,1.30,13.10
29689,3.50,20.00,1.36,13.08
29699,3.50,20.00,1.43,13.08
29708,3.50,20.00,1.50,13.06
29718,3.50,40.00,1.57,13.07
29728,3.50,60.00,1.61,13.07
29738,3.50,60.00,1.69,13.04
29747,3.50,60.00,1.69,13.04
29757,3.50,80.00,1.81,13.02
29767,3.50,80.00,1.88,13.02
29777,3.50,60.00,2.04,13.01
29787,3.50,60.00,2.13,12.99
29797,3.50,60.00,2.23,12.99
29807,3.50,40.00,2.28,13.00
29818,3.50,40.00,2.33,12.98
29827,3.50,40.00,2.41,12.97
29838,3.50,40.00,2.48,12.96
29849,3.50,60.00,2.62,12.94
29859,3.50,60.00,2.66,12.95
29870,3.50,80.00,2.74,12.94
29878,3.50,80.00,2.82,12.93
29888,3.50,100.00,2.94,12.91
29897,3.50,80.00,3.04,12.89
29908,3.50,60.00,3.14,12.89
29917,3.50,60.00,3.14,12.89
29928,3.50,60.00,3.33,12.86
29938,3.50,40.00,3.41,12.87
29948,3.50,80.00,3.45,12.86
29958,3.50,80.00,3.57,12.82
29967,3.50,60.00,3.74,12.82
29978,3.50,60.00,3.85,12.80
29988,3.50,80.00,3.96,12.80
29997,3.50,40.00,4.07,12.79
30007,3.50,40.00,4.07,12.77
30017,3.50,40.00,4.16,12.76
30027,3.50,40.00,4.28,12.73
30037,3.50,40.00,4.57,12.76
30047,3.50,60.00,4.61,12.74
30057,3.50,60.00,4.72,12.69
30067,3.50,80.00,4.97,12.66
30077,3.50,60.00,4.97,12.68
30088,3.50,60.00,5.14,12.68
30100,3.50,60.00,5.24,12.66
30109,3.50,60.00,5.32,12.65
30119,3.50,60.00,5.55,12.61
30129,3.50,80.00,5.56,12.65
30139,3.50,80.00,5.66,12.60
30149,3.50,100.00,5.77,12.61
30159,3.50,100.00,5.87,12.59
30169,3.50,120.00,6.06,12.54
30180,3.50,120.00,6.18,12.57
30190,3.50,120.00,6.29,12.54
30201,3.50,120.00,6.39,12.53
30211,3.50,160.00,6.47,12.53
30219,3.50,140.00,6.49,12.53
30229,3.50,160.00,6.55,12.52
30238,3.50,160.00,6.67,12.52
30249,3.50,160.00,6.63,12.53
30259,3.50,160.00,6.59,12.54
30268,3.50,200.00,6.61,12.52
30278,3.50,200.00,6.59,12.54
30288,3.50,240.00,6.63,12.53
30299,3.50,240.00,6.63,12.54
30309,3.50,240.00,6.62,12.52
30319,3.50,240.00,6.63,12.52
30329,3.50,240.00,6.61,12.52
30338,3.50,240.00,6.54,12.55
30348,3.50,260.00,6.50,12.55
30359,3.50,280.00,6.48,12.54
30369,3.50,280.00,6.48,12.53
30379,3.50,280.00,6.50,12.53
30389,3.50,280.00,6.44,12.55
30399,3.50,280.00,6.39,12.56
30409,3.50,300.00,6.33,12.56
30418,3.50,300.00,6.29,12.57
30428,3.50,320.00,6.28,12.56
30441,3.50,320.00,6.27,12.55
30450,3.50,320.00,6.24,12.57
30460,3.50,320.00,6.23,12.57
30470,3.50,320.00,6.25,12.56
30480,3.50,320.00,6.23,12.56
30490,3.50,320.00,6.06,12.61
30500,3.50,340.00,5.99,12.60
30510,3.50,320.00,5.94,12.60
30519,3.50,340.00,5.91,12.59
30529,3.50,340.00,5.93,12.58
30539,3.50,340.00,5.88,12.60
30549,3.50,340.00,5.89,12.59
30559,3.50,340.00,5.86,12.61
30569,3.50,320.00,5.87,12.59
30578,3.50,340.00,5.85,12.58
30590,3.50,340.00,5.83,12.60
30600,3.50,340.00,5.84,12.61
30610,3.50,340.00,5.74,12.61
30621,3.50,360.00,5.69,12.62
30630,3.50,340.00,5.67,12.62
30639,3.50,340.00,5.63,12.64
30648,3.50,340.00,5.60,12.64
30659,3.50,340.00,5.54,12.65
30669,3.50,340.00,5.39,12.67
30679,3.50,340.00,5.32,12.67
30688,3.50,360.00,5.29,12.66
30701,3.50,340.00,5.30,12.66
30711,3.50,340.00,5.32,12.65
30724,3.50,320.00,5.36,12.65
30734,3.50,320.00,5.35,12.65
30744,3.50,300.00,5.31,12.66
30753,3.50,300.00,5.29,12.65
30763,3.50,300.00,5.29,12.65
30773,3.50,300.00,5.30,12.65
30784,3.50,300.00,5.32,12.64
30796,3.50,280.00,5.35,12.64
30804,3.50,280.00,5.36,12.64
30814,3.50,260.00,5.38,12.65
30824,3.50,260.00,5.37,12.65
30836,3.50,240.00,5.36,12.65
30845,3.50,260.00,5.35,12.65
30855,3.50,260.00,5.36,12.64
30866,3.50,280.00,5.36,12.63
30875,3.50,260.00,5.39,12.63
30885,3.50,280.00,5.40,12.64
30895,3.50,260.00,5.41,12.62
30905,3.50,260.00,5.42,12.65
30914,3.50,240.00,5.44,12.63
30924,3.50,260.00,5.51,12.61
30934,3.50,240.00,5.53,12.64
30944,3.50,260.00,5.55,12.61
30956,3.50,260.00,5.61,12.61
30965,3.50,260.00,5.64,12.60
30975,3.50,260.00,5.67,12.60
30985,3.50,260.00,5.71,12.59
30994,3.50,260.00,5.72,12.59
31004,3.50,260.00,5.75,12.58
31015,3.50,260.00,5.74,12.60
31024,3.50,260.00,5.74,12.59
31033,3.50,280.00,5.77,12.58
31044,3.50,260.00,5.76,12.60
31054,3.50,260.00,5.71,12.61
31063,3.50,280.00,5.68,12.61
31077,3.50,280.00,5.67,12.60
31083,3.50,280.00,5.67,12.59
31094,3.50,300.00,5.66,12.61
31108,3.50,300.00,5.70,12.60
31118,3.50,300.00,5.71,12.61
31131,3.50,280.00,5.75,12.59
31140,3.50,280.00,5.73,12.60
31150,3.50,280.00,5.70,12.62
31159,3.50,280.00,5.66,12.61
31168,3.50,280.00,5.65,12.61
31179,3.50,300.00,5.63,12.62
31188,3.50,300.00,5.56,12.61
31198,3.50,300.00,5.54,12.61
31209,3.50,300.00,5.50,12.62
31218,3.50,280.00,5.45,12.64
31228,3.50,260.00,5.52,12.59
31238,3.50,260.00,5.57,12.61
31248,3.50,260.00,5.61,12.61
31257,3.50,260.00,5.59,12.62
31267,3.50,260.00,5.59,12.61
31277,3.50,280.00,5.62,12.59
31287,3.50,280.00,5.71,12.61
31297,3.50,280.00,5.76,12.60
31308,3.50,260.00,5.78,12.60
31319,3.50,260.00,5.78,12.59
31329,3.50,260.00,5.78,12.58
31339,3.50,260.00,5.77,12.61
31349,3.50,280.00,5.75,12.60
31359,3.50,280.00,5.68,12.61
31370,3.50,300.00,5.71,12.60
31379,3.50,300.00,5.70,12.60
31390,3.50,300.00,5.67,12.62
31400,3.50,300.00,5.67,12.60
31409,3.50,300.00,5.62,12.62
31419,3.50,300.00,5.59,12.62
31430,3.50,300.00,5.58,12.62
31440,3.50,300.00,5.49,12.64
31450,3.50,300.00,5.40,12.65
31459,3.50,300.00,5.36,12.63
31472,3.50,300.00,5.33,12.64
31481,3.50,300.00,5.30,12.65
31491,3.50,320.00,5.28,12.64
31501,3.50,320.00,5.27,12.63
31511,3.50,320.00,5.30,12.63
31521,3.50,300.00,5.32,12.63
31531,3.50,300.00,5.32,12.63
31540,3.50,280.00,5.30,12.64
31552,3.50,280.00,5.29,12.64
31563,3.50,300.00,5.28,12.64
31572,3.50,320.00,5.34,12.63
31582,3.50,300.00,5.36,12.63
31596,3.50,300.00,5.38,12.64
31608,3.50,300.00,5.38,12.62
31618,3.50,260.00,5.43,12.63
31629,3.50,280.00,5.40,12.63
31638,3.50,280.00,5.36,12.65
31648,3.50,280.00,5.36,12.63
31659,3.50,300.00,5.35,12.63
31668,3.50,280.00,5.38,12.63
31678,3.50,280.00,5.36,12.63
31687,3.50,280.00,5.45,12.61
31697,3.50,260.00,5.45,12.62
31707,3.50,260.00,5.45,12.61
31717,3.50,260.00,5.47,12.61
31730,3.50,260.00,5.51,12.62
31740,3.50,220.00,5.51,12.62
31749,3.50,240.00,5.49,12.62
31759,3.50,220.00,5.48,12.60
31768,3.50,220.00,5.63,12.57
31779,3.50,240.00,5.69,12.57
31789,3.50,240.00,5.77,12.57
31797,3.50,240.00,5.80,12.57
31808,3.50,240.00,5.87,12.56
31820,3.50,240.00,5.89,12.58
31830,3.50,220.00,5.93,12.56
31840,3.50,220.00,6.00,12.53
31849,3.50,220.00,6.04,12.55
31860,3.50,220.00,6.07,12.52
31870,3.50,240.00,6.05,12.55
31880,3.50,260.00,6.07,12.52
31890,3.50,280.00,6.09,12.54
31899,3.50,260.00,6.12,12.53
31909,3.50,280.00,6.12,12.53
31919,3.50,280.00,6.11,12.53
31929,3.50,280.00,6.05,12.55
31938,3.50,280.00,6.03,12.56
31948,3.50,300.00,5.97,12.61
31957,3.50,300.00,5.88,12.60
31967,3.50,300.00,5.80,12.59
31978,3.50,300.00,5.75,12.60
31990,3.50,300.00,5.71,12.60
31998,3.50,320.00,5.64,12.59
32007,3.50,320.00,5.62,12.60
32018,3.50,340.00,5.59,12.61
32028,3.50,340.00,5.56,12.62
32037,3.50,340.00,5.46,12.63
32047,3.50,320.00,5.46,12.63
32056,3.50,320.00,5.40,12.63
32066,3.50,320.00,5.33,12.63
32076,3.50,300.00,5.27,12.63
32086,3.50,320.00,5.22,12.64
32095,3.50,320.00,5.20,12.64
32107,3.50,320.00,5.18,12.65
32116,3.50,320.00,5.19,12.64
32126,3.50,320.00,5.19,12.64
32135,3.50,300.00,5.19,12.64
32145,3.50,300.00,5.19,12.63
32155,3.50,300.00,5.19,12.63
32165,3.50,300.00,5.23,12.63
32176,3.50,300.00,5.30,12.61
32184,3.50,300.00,5.32,12.62
32195,3.50,280.00,5.36,12.61
32205,3.50,280.00,5.37,12.61
32214,3.50,260.00,5.41,12.60
32224,3.50,260.00,5.48,12.59
32234,3.50,240.00,5.50,12.61
32246,3.50,240.00,5.53,12.60
32256,3.50,240.00,5.53,12.59
32265,3.50,240.00,5.54,12.59
32275,3.50,220.00,5.61,12.59
32285,3.50,220.00,5.68,12.57
32294,3.50,220.00,5.79,12.57
32304,3.50,220.00,5.80,12.57
32313,3.50,220.00,5.87,12.55
32327,3.50,240.00,5.87,12.56
32339,3.50,240.00,5.90,12.56
32347,3.50,220.00,5.97,12.55
32357,3.50,240.00,6.02,12.54
32368,3.50,240.00,6.02,12.55
32380,3.50,240.00,6.02,12.55
32390,3.50,260.00,6.04,12.55
32400,3.50,280.00,6.08,12.54
32410,3.50,280.00,6.07,12.55
32420,3.50,280.00,6.10,12.54
32429,3.50,300.00,6.05,12.56
32440,3.50,280.00,5.96,12.56
32454,3.50,280.00,6.01,12.55
32461,3.50,280.00,5.99,12.55
32471,3.50,280.00,5.93,12.56
32480,3.50,280.00,5.93,12.56
32490,3.50,320.00,5.91,12.56
32501,3.50,320.00,5.79,12.60
32511,3.50,320.00,5.73,12.59
32521,3.50,320.00,5.67,12.59
32530,3.50,320.00,5.66,12.58
32543,3.50,300.00,5.69,12.57
32551,3.50,300.00,5.65,12.56
32561,3.50,300.00,5.59,12.61
32571,3.50,300.00,5.56,12.60
32583,3.50,320.00,5.54,12.59
32595,3.50,320.00,5.44,12.63
32606,3.50,320.00,5.41,12.62
32615,3.50,320.00,5.38,12.62
32624,3.50,320.00,5.35,12.62
32634,3.50,300.00,5.39,12.61
32643,3.50,300.00,5.35,12.61
32654,3.50,300.00,5.34,12.61
32663,3.50,280.00,5.32,12.61
32673,3.50,280.00,5.33,12.61
32683,3.50,280.00,5.38,12.59
32692,3.50,280.00,5.40,12.59
32703,3.50,280.00,5.42,12.59
32712,3.50,300.00,5.43,12.60
32723,3.50,280.00,5.43,12.62
32733,3.50,260.00,5.48,12.60
32741,3.50,260.00,5.46,12.60
32755,3.50,260.00,5.47,12.61
32764,3.50,240.00,5.45,12.61
32774,3.50,260.00,5.51,12.59
32785,3.50,280.00,5.55,12.59
32795,3.50,280.00,5.50,12.62
32805,3.50,280.00,5.45,12.60
32814,3.50,300.00,5.40,12.61
32824,3.50,280.00,5.41,12.61
32833,3.50,280.00,5.40,12.61
32844,3.50,260.00,5.39,12.61
32853,3.50,260.00,5.39,12.59
32863,3.50,260.00,5.41,12.60
32872,3.50,280.00,5.44,12.60
32882,3.50,280.00,5.40,12.61
32893,3.50,300.00,5.38,12.61
32903,3.50,300.00,5.41,12.59
32913,3.50,280.00,5.39,12.61
32922,3.50,280.00,5.39,12.61
32933,3.50,260.00,5.36,12.62
32943,3.50,260.00,5.44,12.59
32952,3.50,260.00,5.49,12.59
32962,3.50,280.00,5.50,12.58
32972,3.50,280.00,5.57,12.57
32984,3.50,300.00,5.64,12.55
32993,3.50,300.00,5.59,12.60
33005,3.50,300.00,5.57,12.59
33018,3.50,300.00,5.47,12.60
33026,3.50,280.00,5.47,12.57
33036,3.50,280.00,5.49,12.61
33046,3.50,280.00,5.45,12.61
33056,3.50,280.00,5.40,12.60
33065,3.50,280.00,5.37,12.60
33075,3.50,300.00,5.37,12.61
33085,3.50,300.00,5.41,12.60
33095,3.50,300.00,5.40,12.60
33105,3.50,300.00,5.44,12.60
33114,3.50,280.00,5.44,12.60
33124,3.50,280.00,5.45,12.61
33134,3.50,260.00,5.49,12.58
33143,3.50,240.00,5.49,12.62
33153,3.50,240.00,5.55,12.58
33163,3.50,260.00,5.60,12.58
33173,3.50,240.00,5.68,12.56
33182,3.50,260.00,5.74,12.54
33192,3.50,280.00,5.84,12.53
33202,3.50,260.00,5.87,12.53
33211,3.50,240.00,5.92,12.55
33221,3.50,240.00,5.99,12.53
33231,3.50,220.00,5.97,12.52
33240,3.50,200.00,6.04,12.51
33250,3.50,220.00,6.15,12.51
33260,3.50,220.00,6.15,12.52
33271,3.50,220.00,6.24,12.52
33281,3.50,240.00,6.25,12.52
33291,3.50,240.00,6.24,12.49
33301,3.50,220.00,6.22,12.52
33312,3.50,240.00,6.22,12.51
33320,3.50,260.00,6.16,12.52
33330,3.50,260.00,6.14,12.53
33342,3.50,280.00,6.11,12.53
33351,3.50,280.00,6.10,12.54
33360,3.50,260.00,6.13,12.52
33370,3.50,260.00,6.06,12.54
33379,3.50,260.00,6.02,12.54
33389,3.50,260.00,5.97,12.54
33400,3.50,300.00,5.94,12.54
33410,3.50,320.00,5.93,12.56
33420,3.50,340.00,5.93,12.54
33430,3.50,340.00,5.90,12.56
33440,3.50,340.00,5.89,12.57
33449,3.50,320.00,5.81,12.57
33459,3.50,320.00,5.71,12.59
33469,3.50,300.00,5.62,12.59
33479,3.50,300.00,5.54,12.59
33489,3.50,320.00,5.49,12.59
33499,3.50,320.00,5.45,12.60
33509,3.50,340.00,5.45,12.61
33518,3.50,340.00,5.45,12.59
33529,3.50,340.00,5.44,12.61
33539,3.50,320.00,5.37,12.61
33548,3.50,320.00,5.32,12.61
33558,3.50,300.00,5.28,12.61
33568,3.50,320.00,5.26,12.61
33577,3.50,320.00,5.26,12.61
33588,3.50,320.00,5.23,12.62
33597,3.50,320.00,5.27,12.62
33607,3.50,320.00,5.31,12.59
33616,3.50,280.00,5.31,12.59
33626,3.50,280.00,5.38,12.59
33636,3.50,280.00,5.42,12.59
33646,3.50,280.00,5.41,12.59
33656,3.50,260.00,5.40,12.59
33666,3.50,260.00,5.40,12.58
33678,3.50,260.00,5.44,12.58
33688,3.50,240.00,5.56,12.56
33697,3.50,240.00,5.65,12.56
33707,3.50,240.00,5.73,12.55
33717,3.50,240.00,5.75,12.55
33727,3.50,240.00,5.75,12.54
33736,3.50,240.00,5.79,12.54
33747,3.50,240.00,5.85,12.55
33757,3.50,240.00,5.91,12.54
33768,3.50,220.00,5.93,12.51
33779,3.50,220.00,5.97,12.52
33792,3.50,220.00,6.01,12.52
33802,3.50,240.00,6.02,12.52
33812,3.50,260.00,6.04,12.53
33822,3.50,240.00,6.07,12.51
33830,3.50,260.00,6.11,12.52
33840,3.50,260.00,6.11,12.50
33851,3.50,260.00,6.11,12.51
33861,3.50,240.00,6.15,12.52
33871,3.50,260.00,6.11,12.52
33882,3.50,260.00,6.04,12.53
33890,3.50,280.00,6.04,12.52
33900,3.50,280.00,6.03,12.53
33911,3.50,300.00,6.01,12.56
33920,3.50,320.00,6.02,12.53
33930,3.50,320.00,6.02,12.55
33940,3.50,300.00,6.00,12.55
33951,3.50,300.00,6.03,12.52
33961,3.50,320.00,5.97,12.52
33971,3.50,300.00,5.80,12.58
33983,3.50,300.00,5.81,12.56
33993,3.50,340.00,5.74,12.56
34004,3.50,340.00,5.68,12.57
34013,3.50,320.00,5.66,12.56
34023,3.50,340.00,5.62,12.57
34032,3.50,340.00,5.60,12.57
34042,3.50,320.00,5.49,12.62
34056,3.50,340.00,5.49,12.61
34064,3.50,340.00,5.40,12.61
34074,3.50,320.00,5.37,12.60
34086,3.50,320.00,5.36,12.59
34095,3.50,320.00,5.34,12.59
34105,3.50,320.00,5.32,12.60
34116,3.50,320.00,5.32,12.59
34126,3.50,300.00,5.32,12.60
34136,3.50,300.00,5.35,12.59
34146,3.50,300.00,5.33,12.60
34155,3.50,280.00,5.32,12.60
34166,3.50,260.00,5.32,12.60
34176,3.50,280.00,5.32,12.59
34187,3.50,260.00,5.37,12.58
34197,3.50,240.00,5.40,12.56
34206,3.50,240.00,5.47,12.56
