Time (ms), mass (kg), Velocity (rad/s), Motor_current (A), Voltage (V)
Start Going Up
43118,2.50,1140.00,7.21,12.65
43129,2.50,1160.00,7.16,12.64
43139,2.50,1160.00,7.11,12.65
43151,2.50,1180.00,7.06,12.66
43159,2.50,1200.00,7.01,12.66
43169,2.50,1200.00,6.85,12.72
43179,2.50,1200.00,6.71,12.70
43189,2.50,1200.00,6.68,12.69
43199,2.50,1200.00,6.63,12.69
43209,2.50,1200.00,6.57,12.71
43219,2.50,1200.00,6.40,12.74
43229,2.50,1200.00,6.28,12.75
43239,2.50,1220.00,6.21,12.74
43248,2.50,1220.00,6.22,12.72
43259,2.50,1220.00,6.21,12.73
43269,2.50,1220.00,6.22,12.73
43279,2.50,1220.00,6.22,12.73
43289,2.50,1200.00,6.06,12.78
43298,2.50,1200.00,5.97,12.77
43307,2.50,1220.00,5.94,12.76
43317,2.50,1200.00,5.93,12.76
43327,2.50,1200.00,5.90,12.76
43337,2.50,1180.00,5.91,12.75
43348,2.50,1180.00,5.95,12.74
43359,2.50,1160.00,5.99,12.74
43370,2.50,1160.00,6.05,12.73
43379,2.50,1160.00,6.06,12.74
43389,2.50,1160.00,6.03,12.75
43398,2.50,1160.00,5.98,12.76
43408,2.50,1140.00,5.93,12.76
43417,2.50,1160.00,5.95,12.74
43427,2.50,1140.00,5.98,12.74
43437,2.50,1140.00,6.03,12.74
43447,2.50,1140.00,6.06,12.73
43457,2.50,1140.00,6.06,12.73
43467,2.50,1140.00,6.11,12.73
43476,2.50,1160.00,6.12,12.76
43487,2.50,1140.00,6.05,12.75
43496,2.50,1120.00,6.06,12.73
43507,2.50,1120.00,6.09,12.73
43519,2.50,1100.00,6.08,12.74
43529,2.50,1100.00,6.06,12.75
43539,2.50,1120.00,6.06,12.73
43549,2.50,1140.00,6.09,12.74
43559,2.50,1140.00,5.95,12.77
43569,2.50,1160.00,5.86,12.78
43579,2.50,1140.00,5.81,12.78
43589,2.50,1140.00,5.77,12.77
43599,2.50,1120.00,5.78,12.76
43609,2.50,1120.00,5.81,12.75
43618,2.50,1100.00,5.85,12.75
43630,2.50,1100.00,5.95,12.73
43640,2.50,1100.00,6.04,12.73
43650,2.50,1120.00,6.12,12.71
43661,2.50,1120.00,6.19,12.70
43673,2.50,1100.00,6.31,12.69
43682,2.50,1100.00,6.37,12.70
43693,2.50,1080.00,6.35,12.71
43703,2.50,1080.00,6.32,12.70
43712,2.50,1080.00,6.29,12.70
43722,2.50,1100.00,6.31,12.70
43732,2.50,1100.00,6.30,12.71
43741,2.50,1100.00,6.28,12.71
43751,2.50,1100.00,6.24,12.73
43760,2.50,1100.00,6.21,12.72
43771,2.50,1100.00,6.22,12.71
43780,2.50,1120.00,6.23,12.71
43790,2.50,1120.00,6.26,12.70
43800,2.50,1120.00,6.25,12.71
43810,2.50,1120.00,6.22,12.72
43819,2.50,1120.00,6.21,12.71
43829,2.50,1140.00,6.23,12.70
43838,2.50,1120.00,6.28,12.69
43848,2.50,1100.00,6.31,12.69
43857,2.50,1100.00,6.34,12.70
43867,2.50,1100.00,6.34,12.69
43876,2.50,1080.00,6.32,12.70
43887,2.50,1080.00,6.32,12.70
43897,2.50,1100.00,6.28,12.71
43906,2.50,1120.00,6.30,12.70
43916,2.50,1120.00,6.33,12.69
43926,2.50,1120.00,6.33,12.69
43936,2.50,1120.00,6.31,12.70
43946,2.50,1120.00,6.28,12.70
43956,2.50,1100.00,6.30,12.69
